iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,1785.3303492923615,71487085827851.14,217828612200262.38,1785.3303492923615,886002604509959.8,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,1760.345103648259,9466230054.28767,41190809910.44131,1760.345103648259,189012680024.12082,31,0.03225806451612903,0.03225806451612903,231.89280662499368,891.1668506660062,0,1.399474649271807
1,1741.64983974384,189983.73121903694,819622.1802597864,1741.64983974384,3762633.687591202,19,0.05263157894736842,0.05263157894736842,78.84492570799193,970.0388340830104,0,1.0620226605381962
2,1723.5414260627683,1758.6367898377623,35.25691018104402,1723.5414260627683,1891.7515701531988,17,0.058823529411764705,0.058823529411764705,12.073710666998522,982.11371637501,0,1.0397275771423142
3,1718.0695865545738,1751.5252782868126,42.76684355923684,1718.0695865545738,1871.3272077545362,8,0.125,0.125,7.428013999990071,989.5426833750098,1,0.3174765297457527
4,1716.4331652420015,1728.9806670277856,9.03947785652154,1716.4331652420015,1741.64983974384,9,0.1111111111111111,0.1111111111111111,7.295640500000445,996.8392098330078,2,0.09524767363201082
5,1716.4331652420015,1725.3339351904974,16.749647065837582,1716.4331652420015,1788.8670275153595,9,0.1111111111111111,0.1111111111111111,3.760299000001396,1000.6003339160088,3,0.0
6,1712.357383931367,1717.6663659764333,3.914916683063879,1712.357383931367,1732.1136926938154,10,0.1,0.1,3.759570750000421,1004.3608216249995,4,0.23745645290300965
7,1684.905260661318,1713.8378246853085,6.864229314369468,1684.905260661318,1716.4331652420015,13,0.07692307692307693,0.07692307692307693,3.7024124590097927,1008.0640857499966,0,1.603177206327235
8,1684.905260661318,1711.0950020452965,11.735146454445513,1684.905260661318,1727.2147063446134,13,0.07692307692307693,0.07692307692307693,7.096252041999833,1015.1620477079996,1,0.0
9,1679.3090664465396,1702.9587302728028,13.957888739006448,1679.3090664465396,1718.0695865545738,11,0.09090909090909091,0.09090909090909091,3.7073295839945786,1018.8702816250006,2,0.332137025471794
10,1679.3090664465396,1693.036876220423,18.082610671755724,1679.3090664465396,1746.3929151212858,11,0.09090909090909091,0.09090909090909091,3.8540234999964014,1022.7257317909971,3,0.0
11,1679.3090664465396,1687.9542472672372,13.183596552054533,1679.3090664465396,1726.0783244324184,11,0.09090909090909091,0.09090909090909091,0.00015620799968019128,1022.7268184580025,4,0.0
12,1679.3090664465396,1688.1661243504816,17.205589795107883,1679.3090664465396,1728.2001534212254,11,0.09090909090909091,0.09090909090909091,0.0001322919997619465,1022.7281801250065,5,0.0
