iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
1,13,2315.3215583813617,13,2315.3215583813617,transformer,0.95,True,1.979200169444084e-05,0.00011791700671892613,0
2,13,2315.3215583813617,407,470836957485.9023,transformer,0.9025,False,15.208929957996588,15.20922708400758,1
3,13,2315.3215583813617,232,1072602.8501152268,exploration,0.8573749999999999,False,8.5059055419988,23.715432084005442,2
4,13,2315.3215583813617,232,1072602.8501152268,exploration,0.8145062499999999,False,1.2791002518497407e-05,23.715960333996918,3
