individual_id,T,alpha,eta,fitness
0,64,0.015625,0.015625,1988.8544352780655
1,93,0.010752688172043012,0.010752688172043012,2223.6255576177055
2,91,0.01098901098901099,0.01098901098901099,2244.6173341452236
3,101,0.009900990099009901,0.009900990099009901,2418.889313802354
4,101,0.009900990099009901,0.009900990099009901,2418.889313802354
5,128,0.0078125,0.0078125,2934.2109154372147
6,130,0.007692307692307693,0.007692307692307693,2910.5469294563654
7,83,0.012048192771084338,0.012048192771084338,2121.8274705857807
8,96,0.010416666666666666,0.010416666666666666,2373.049637871027
9,93,0.010752688172043012,0.010752688172043012,2223.6255576177055
10,69,0.014492753623188406,0.014492753623188406,2063.4773501258974
11,133,0.007518796992481203,0.007518796992481203,3009.496544020221
12,98,0.01020408163265306,0.01020408163265306,2344.405215397147
13,67,0.014925373134328358,0.014925373134328358,2014.1476272076827
14,155,0.0064516129032258064,0.0064516129032258064,3753.349781009707
15,67,0.014925373134328358,0.014925373134328358,2014.1476272076827
16,155,0.0064516129032258064,0.0064516129032258064,3753.349781009707
17,91,0.01098901098901099,0.01098901098901099,2244.6173341452236
18,97,0.010309278350515464,0.010309278350515464,2369.3656973047523
19,130,0.007692307692307693,0.007692307692307693,2910.5469294563654
