individual_id,T,alpha,eta,fitness
0,33,0.030303030303030304,0.030303030303030304,2686.6991917889427
1,51,0.0196078431372549,0.0196078431372549,3425.4416733570756
2,53,0.018867924528301886,0.018867924528301886,3432.8015743632477
3,57,0.017543859649122806,0.017543859649122806,3522.7362750405923
4,61,0.01639344262295082,0.01639344262295082,4028.7058683644686
5,53,0.018867924528301886,0.018867924528301886,3432.8015743632477
6,61,0.01639344262295082,0.01639344262295082,4028.7058683644686
7,110,0.00909090909090909,0.00909090909090909,9136.08986832971
8,115,0.008695652173913044,0.008695652173913044,10132.732868129995
9,51,0.0196078431372549,0.0196078431372549,3425.4416733570756
10,59,0.01694915254237288,0.01694915254237288,3901.5546560683897
11,33,0.030303030303030304,0.030303030303030304,2686.6991917889427
12,53,0.018867924528301886,0.018867924528301886,3432.8015743632477
13,51,0.0196078431372549,0.0196078431372549,3425.4416733570756
14,36,0.027777777777777776,0.027777777777777776,2968.538106234573
15,238,0.004201680672268907,0.004201680672268907,1329429.7978430565
16,123,0.008130081300813009,0.008130081300813009,12935.01513314674
17,57,0.017543859649122806,0.017543859649122806,3522.7362750405923
18,53,0.018867924528301886,0.018867924528301886,3432.8015743632477
19,115,0.008695652173913044,0.008695652173913044,10132.732868129995
