T,fitness
733,2.5287085142626635e+29
811,3.210925104479792e+34
133,18795.232908076734
355,4880257154.767728
777,1.4980803769413383e+32
115,10234.050079734332
452,37271197488112.914
940,1.2103833972794613e+44
879,2.980151115429556e+39
345,2079722810.3584344
576,6.4100415334754435e+19
153,32906.1551982077
950,6.876449449847119e+44
602,1.6804784047294104e+21
162,42490.671792781635
238,1297741.5821036836
422,2050811101526.4656
511,2.63015423852805e+16
660,4.1728955247912835e+24
285,24571132.342535406
