iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,9673.177081141059,3.656202802665123e+43,1.2983527349792142e+44,9673.177081141059,5.8530645479732195e+44,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,2259.092289527277,2.285126751665702e+43,1.0415880739978607e+44,2259.092289527277,5.8530645479732195e+44,2,0.5,0.5,0.0,0.001,190.82831100000476,1344.6810962000018,0,76.64580860478993,2.228948088592186e+23,2.665914343090027e+22,16316282.939856663,167015381.69675887,7.908654497440294e+23,0.07045914350265285,0.25
1,2255.253877200139,1.6619103648477833e+43,8.940803300377286e+43,2255.253877200139,5.8530645479732195e+44,5,0.2,0.2,0.0,0.001,52.686186999999336,1397.3753572999995,0,0.16990949616942083,36647.38512223287,1083843.303016158,57366.10053377427,1151632.5628101309,13587.635698662936,0.002697112723283574,0.0010000000000339561
2,2175.669030092004,1.305786715237544e+43,7.954459223988822e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.01200811042766092,19.73243619999994,1417.113258199999,0,3.5288642184683083,11092.265889130918,159792.5473340199,808.2163581205173,45835.6475575058,2950.482242836015,0.003759475562351257,0.0010000000010605553
3,2175.669030092004,1.0753537654897421e+43,7.2356976558176445e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,47.12722130000475,1464.2458289999995,1,0.0,16796.54045411132,16186.761270877816,4370.164576549743,67619.7493706832,13159.288531728394,0.01532717457248412,0.012008110399469986
4,2175.669030092004,9.140507006662808e+42,6.682025266404317e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,27.544717499993567,1491.7963411000019,2,0.0,2.0527049759035467,381.12014954484994,14095.310736449706,100651.30795303502,3.83874195949828,0.000534733772734361,0.0010003418752324955
5,2175.669030092004,7.948266962315485e+42,6.238620140471108e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,45.58172789999662,1537.3837483000025,3,0.0,31520.86475993313,352888.5033184771,26855.08539178254,343646.1436764779,7882.370970754535,0.003998906531656912,0.001000000000179767
6,2175.669030092004,7.031159235894467e+42,5.873163656814699e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,23.3371635999938,1560.7264259000003,4,0.0,57176.055076550205,2074438.9253797103,3245.4077941407154,81966.3618883222,24367.73242978357,0.002346383900975663,0.0010000000000098936
7,2175.669030092004,6.303797935629523e+42,5.565209123453227e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,7.282292600000801,1568.0142372000046,5,0.0,12471.079270468288,117516.02915282578,4439.112282053209,84832.20114713738,3026.1312567715986,0.004121129657717405,0.001000000001406042
8,2175.669030092004,5.712816879164255e+42,5.301106601287153e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0022883347402100278,0.002310536699790587,6.168702299997676,1574.1883202000026,6,0.0,4572.265606015898,41051.966884119334,228.83347402100276,28359.506144103292,1101.7338562060554,0.0041500636294499555,0.0009999999889448634
9,2175.669030092004,5.223146860950176e+42,5.071349678873088e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.0015926504428422042,32.55053419999604,1606.7443835000013,7,0.0,8583.668365134572,33880.432123366474,3069.3178142901816,9754.308251483943,3020.7262823806923,0.006565600098258015,0.002310536711079073
10,2175.669030092004,4.8107931614014775e+42,4.869087208213632e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,12.475645399994391,1619.2271215,8,0.0,45122.573705888084,842762.5944972329,11164.258064728618,53072.44412338931,18501.180258943998,0.0038843190536496973,0.0015926504428932862
11,2175.669030092004,4.4587839056891746e+42,4.689240142769129e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,33.12039619999996,1652.3526268999994,9,0.0,10647.501298867175,79097.322967546,40745.945984787475,587340.5558317587,2508.816360392903,0.004244033747116207,0.0010000000025197082
12,2175.669030092004,4.154775912119458e+42,4.527952716229177e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,30.590303900004074,1682.9484176999977,10,0.0,37021.671783437,765379.7787402485,10141.43725729782,116827.52235229197,11274.374260000675,0.0032837008005623847,0.0010000000000579495
13,2175.669030092004,3.889577449643748e+42,4.3822380003217333e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.0066196862190404295,7.905138499998429,1690.8589533999984,11,0.0,510.5907629257663,13877.506432068687,5658.729113714486,42446.27189988623,179.7047444808572,0.002841275918297992,0.0009999997995067678
14,2175.669030092004,3.656202802665123e+42,4.249741397821698e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,24.964372199996433,1715.829188900003,12,0.0,73962.11507347689,501554.44289884943,3199.4197686010916,9021.489845404734,53971.71309485057,0.009071529618162145,0.006619686219162766
15,2175.669030092004,3.449247927042569e+42,4.128578337970214e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,0.00046039999870117754,1715.835381900004,13,0.0,5031.5124938324225,10491.94250515402,1609.2108972976637,61994.631255083325,1129.9675405040277,0.004452793831178162,0.0010000000421748027
16,2175.669030092004,3.26446678809386e+42,4.017220144433495e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,16.61024780000298,1732.4518270000044,14,0.0,380.22072303503114,14407.985456637027,24423.352661621473,160310.19913918534,167.2945506824105,0.002272762151913178,0.000999999792563305
17,2175.669030092004,3.098476951411121e+42,3.9144120428432366e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.001,0.0005175999976927415,1732.4580556,15,0.0,0.0,0.0,15064.295668655957,197814.96257552167,0.001,0.0,0.0
18,2175.669030092004,2.948550647310583e+42,3.8191131323883595e+43,2175.669030092004,5.8530645479732195e+44,9,0.1111111111111111,0.1111111111111111,0.0,0.0016328866225488964,7.28162610000436,1739.7457324999996,16,0.0,2651.4648043291645,17400.758250962554,6071.063371051931,19378.880478376133,617.8959737160155,0.004291118435908217,0.0009999999534961266
