individual_id,T,alpha,eta,fitness
0,95,0.010526315789473684,0.010526315789473684,2289.778906390662
1,98,0.01020408163265306,0.01020408163265306,2351.2221481933607
2,100,0.01,0.01,2382.4667716896734
3,99,0.010101010101010102,0.010101010101010102,2402.0863783130926
4,99,0.010101010101010102,0.010101010101010102,2402.0863783130926
