individual_id,T,alpha,eta,fitness
0,33,0.030303030303030304,0.030303030303030304,1820.2030903043844
1,53,0.018867924528301886,0.018867924528301886,1924.4777483121534
2,115,0.008695652173913044,0.008695652173913044,2614.9071727759047
3,162,0.006172839506172839,0.006172839506172839,4114.707163092118
4,238,0.004201680672268907,0.004201680672268907,11585.405837078431
5,505,0.0019801980198019802,0.0019801980198019802,7541650.132701331
6,351,0.002849002849002849,0.002849002849002849,105750.14406897816
7,435,0.0022988505747126436,0.0022988505747126436,942022.2971279067
8,102,0.00980392156862745,0.00980392156862745,2369.9356618248676
9,230,0.004347826086956522,0.004347826086956522,9763.631967122212
10,430,0.002325581395348837,0.002325581395348837,826156.0447280096
11,225,0.0044444444444444444,0.0044444444444444444,9113.511995410094
12,46,0.021739130434782608,0.021739130434782608,1968.3080050950107
13,46,0.021739130434782608,0.021739130434782608,1968.3080050950107
14,97,0.010309278350515464,0.010309278350515464,2330.049748676675
15,323,0.0030959752321981426,0.0030959752321981426,55988.94176536392
16,377,0.002652519893899204,0.002652519893899204,195186.81134129842
17,733,0.001364256480218281,0.001364256480218281,37521651150.423645
18,349,0.0028653295128939827,0.0028653295128939827,98457.40227361984
19,53,0.018867924528301886,0.018867924528301886,1924.4777483121534
