T,fitness
733,2.1063077089035466e+29
811,3.211725015670552e+34
133,17109.200047476177
355,4394652606.771188
777,1.4580348443570903e+32
115,10731.573022387493
452,38891838990678.266
940,9.512303253607291e+43
879,2.814432857291036e+39
345,2172003376.1786675
576,6.14886319160409e+19
153,30210.896369982354
950,5.885975576843603e+44
602,1.7151047955467736e+21
162,41265.8073013429
238,1327886.0900233404
422,2188029013298.8386
511,2.6023666451243108e+16
660,4.5487447285434835e+24
285,22971009.795290258
