iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,10731.573022387493,3.418617023427769e+43,1.2886457844051509e+44,10731.573022387493,5.885975576843603e+44,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,2177.1719722198573,2.1366356396423555e+43,1.0321197821378432e+44,2177.1719722198573,5.885975576843603e+44,2,0.5,0.5,0.0,0.001,137.60620500000368,1118.2894683999984,0,79.71246183874456,205676.12326670447,720264.1028189993,593071.0668964209,11636016.676729836,1941947.663683796,0.026478072390033434,0.24999999999990888
1,2156.4985578134965,1.553916828830804e+43,8.853234940233969e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,20.889995500001532,1139.1881506999998,0,0.949553580063866,2129.8621930233103,22366.02577894626,81.36466478894447,15824.11153734447,526.1576067448162,0.004047954768077321,0.0009999999575118722
2,2156.4985578134965,1.220934651224203e+43,7.873414355924512e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,35.036432399996556,1174.2299982999975,1,0.0,192.17984656799885,8134.357844561192,50121.3614162298,1171305.4396021133,91.99701567566805,0.002088979138460662,0.0009999993318513419
3,2156.4985578134965,1.0054755951258143e+43,7.160151208829911e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,21.060092800005805,1195.2958427999984,2,0.0,4971.490082765818,15713.048695118787,8406.826540474225,53077.82907099858,1122.714580799271,0.0044280979046181865,0.0010000000283429515
4,2156.4985578134965,8.546542558569422e+42,6.611089216822922e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,22.85569989999931,1218.1572787999976,3,0.0,1105.3442498889297,22712.24728549076,5498.105164651911,32721.168232477794,335.67026098212756,0.0032929466155920593,0.0009999999344159159
5,2156.4985578134965,7.431776137886454e+42,6.171588099428925e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001129345154735735,21.149493700002495,1239.312281599996,4,0.0,17888.881406059267,316783.701166064,2678.859965682748,5726.055531653581,5102.5439965266,0.0035058749945520344,0.0010000000003093446
6,2156.4985578134965,6.574263506591863e+42,5.809479143960349e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,12.880374200001825,1252.1982892000015,5,0.0,7088.695334250664,31891.294344213195,1165.5351187023898,59518.501365035925,1722.5561122079923,0.004647502436844089,0.0011293451650149194
7,2156.4985578134965,5.894167281772015e+42,5.50443000366675e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,56.63013910000154,1308.8342429999975,6,0.0,22494.820520505695,147192.98698231127,46932.79496666624,780393.8876451635,5240.96155897387,0.004292117060455418,0.0010000000006481786
8,2156.4985578134965,5.341589099105889e+42,5.242876914454249e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.0014286015214802139,4.821177700003318,1313.6614530000006,7,0.0,0.0,0.0,501.1316271481399,15000.237266234766,0.001,0.0,0.0
9,2156.4985578134965,4.8837386048968123e+42,5.015378848047838e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,13.770724200003315,1327.4376417999956,8,0.0,0.0,0.0,5402.080485225507,38350.854407258215,0.001,0.0,0.0
10,2156.4985578134965,4.4981802939839064e+42,4.81513489107988e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,21.25234300000011,1348.6973883999963,9,0.0,3882.71250793786,62188.62543901572,16959.183498301973,174236.72969180334,1067.952654425038,0.0036356597755654915,0.0009999999924714441
11,2156.4985578134965,4.169045150521669e+42,4.637105137316022e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.0011434936189280674,10.98797700000432,1359.6907338999954,10,0.0,54015.6979122338,1531604.8276716422,604.3176567986826,6273.851543315319,19505.57804090421,0.002769243638867425,0.0010000000000167397
12,2156.4985578134965,3.88479207207701e+42,4.477464741351188e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,17.581852399998752,1377.2781060999987,11,0.0,11420.256378913427,64141.69805062076,23531.57556160346,328636.8933930611,2827.5208408533485,0.00461853016504121,0.0011434936220806738
13,2156.4985578134965,3.636826620667839e+42,4.333251523255946e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,19.594159799999034,1396.8782162999996,12,0.0,15490.402930135706,244151.38350875667,104101.51483251638,4163823.9372532154,4237.775233552897,0.0036553148943466256,0.0010000000004832716
14,2156.4985578134965,3.4186170234277686e+42,4.2021309342296785e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,12.269723400000657,1409.153191999998,13,0.0,4022.838906210101,12746.178684388022,14099.206667464754,160244.73983652273,908.5242110085737,0.004427882996865846,0.000999999956822507
15,2156.4985578134965,3.2251103994601594e+42,4.0822348252737417e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,18.30703419999918,1427.4657636999982,14,0.0,3344.5572255453844,16331.808543810965,16838.765962593094,98104.81037509814,765.4943120697103,0.0043691470632339835,0.0009999999600057955
16,2156.4985578134965,3.052336628060508e+42,3.972048107934941e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,14.814287599998352,1442.2856135999973,15,0.0,13025.982345854629,25983.57348622916,10190.399884807264,81991.204527464,2924.2794413233296,0.004454424622263669,0.0010000000065805918
17,2156.4985578134965,2.897133070701499e+42,3.870327355268888e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.0010673102901045844,5.609108600001491,1447.9003250999958,16,0.0,6128.497346465667,8539.209307238709,13599.131531194638,3152.767182282667,1373.0384463233293,0.004463456477006665,0.000999999957354266
18,2156.4985578134965,2.756949212441749e+42,3.776041223295654e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.001,0.0005367999983718619,1447.9065827000013,17,0.0,0.0,0.0,20574.6499901276,194362.67597850808,0.001,0.0,0.0
19,2156.4985578134965,2.6297054026367452e+42,3.688326100985914e+43,2156.4985578134965,5.885975576843603e+44,7,0.14285714285714285,0.14285714285714285,0.0,0.00202797282078117,7.271970300003886,1455.1848275000011,18,0.0,9040.686680156814,12022.825914917368,5859.520795541477,25344.337230320292,2025.1411021815509,0.004464225564516584,0.0010000000205360523
