individual_id,T,alpha,eta,fitness
0,2,0.5,0.5,1333.06861439231
1,2,0.5,0.5,1333.06861439231
2,2,0.5,0.5,1333.06861439231
3,29,0.034482758620689655,0.034482758620689655,1635.2679582718924
4,27,0.037037037037037035,0.037037037037037035,1638.9183581406357
5,2,0.5,0.5,1333.06861439231
6,2,0.5,0.5,1333.06861439231
7,2,0.5,0.5,1333.06861439231
8,29,0.034482758620689655,0.034482758620689655,1635.2679582718924
9,2,0.5,0.5,1333.06861439231
10,27,0.037037037037037035,0.037037037037037035,1638.9183581406357
11,2,0.5,0.5,1333.06861439231
12,27,0.037037037037037035,0.037037037037037035,1638.9183581406357
13,27,0.037037037037037035,0.037037037037037035,1638.9183581406357
14,2,0.5,0.5,1333.06861439231
15,31,0.03225806451612903,0.03225806451612903,1645.5309280909335
16,27,0.037037037037037035,0.037037037037037035,1638.9183581406357
17,29,0.034482758620689655,0.034482758620689655,1635.2679582718924
18,2,0.5,0.5,1333.06861439231
19,27,0.037037037037037035,0.037037037037037035,1638.9183581406357
