iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,10413.79982140497,3.3362872079360253e+43,1.2302766533051866e+44,10413.79982140497,5.598609449230134e+44,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,2134.7602765168094,2.085179504960116e+43,9.859390162174377e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,222.65811560000293,1379.1179739,0,79.5006595754901,1.677065092165254e+31,9.058742759211474e+30,15224714.973995456,262245140.8164178,6.347097306790105e+31,0.06605638022797976,0.25
1,2134.7602765168094,1.516494185425539e+43,8.459244984278062e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,42.944753600000695,1422.0703983999992,1,0.0,6642.697922577397,9613.10459668169,8135.307829472033,77996.7589376731,1488.4673410082676,0.004462777072443589,0.0009999999650559307
2,2134.7602765168094,1.191531145691495e+43,7.524094311453004e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.010968645404355224,37.91941950000182,1459.9958188000019,2,0.0,1631.4088286079332,65117.12652218106,4933.51229893573,45441.051978713804,746.3913756883529,0.0021857284016465533,0.0009999999897124634
3,2134.7602765168094,9.812609435106429e+42,6.843096744103346e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,19.993224500001816,1479.9945920000027,3,0.0,1383.3209240120982,9925.565734154567,1604.0430176749346,69073.33599850161,1494.9033891224658,0.010149924607983616,0.01096864503473044
4,2134.7602765168094,8.340718019840464e+42,6.318745397963881e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,17.733170699997572,1497.733334000004,4,0.0,843.2012340495689,45564.416444174916,29627.979665659957,516597.7429614863,493.1139585735899,0.0017099520696424054,0.0009999999777464642
5,2134.7602765168094,7.252798278122143e+42,5.89895228149281e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,5.077909100000397,1502.8167982000014,5,0.0,1026.8321713732018,50044.12840856286,1925.252747527609,69729.08368214393,550.6007822540548,0.0018649304622323582,0.0009999999818539362
6,2134.7602765168094,6.415936938338819e+42,5.553036866075871e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,33.96732479999628,1536.789465300004,6,0.0,9923.393243599483,32983.11750264317,47013.61381879612,1241759.8712540115,2243.328891233482,0.004423512433836184,0.0010000000067576407
7,2134.7602765168094,5.752219324027907e+42,5.261600830313427e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,55.669531300001836,1592.464552700003,7,0.0,62000.033279903284,1444793.0463357577,23944.631124851046,183753.7499848743,20023.606643448027,0.0030963469460762454,0.0010000000000172865
8,2134.7602765168094,5.21294876240029e+42,5.01170017424003e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.01372029445124654,14.779599400004372,1607.2499177999998,8,0.0,14479.428613708067,51280.336518516386,3298.526955485431,46355.26334733863,3278.073331584593,0.004417054516185782,0.001000000002974505
9,2134.7602765168094,4.76612458276598e+42,4.794323438831853e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,37.57511389999854,1644.8307129000023,9,0.0,1559.1610629406464,9127.692702170707,34142.72138124625,356328.6877053253,1798.9059976545918,0.011891754715497256,0.013720294033443343
10,2134.7602765168094,4.389851589389718e+42,4.602978099619407e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.001,24.435607700004766,1669.2737930000003,10,0.0,5441.1912687045615,58690.66414910337,47623.61670028278,1223116.7630191327,1350.8524457689057,0.004027968625075964,0.0009999999936933471
11,2134.7602765168094,4.0686429365075436e+42,4.4328521425104184e+43,2134.7602765168094,5.598609449230134e+44,2,0.5,0.5,0.0,0.028498696646607567,18.395606999998563,1687.673582800002,11,0.0,26558.786276314815,420859.1881648389,4090.7071231218597,48245.033805869316,7278.808606797569,0.003648782061871428,0.0010000000001632316
