T,fitness
733,1.677111342823989e+29
811,3.26030786820486e+34
133,16411.47628283445
355,4592498563.908444
777,1.435634947948042e+32
115,10413.79982140497
452,39633758719762.03
940,1.0739402099287886e+44
879,2.4756385660356642e+39
345,2191617942.9884424
576,6.991744714330771e+19
153,28548.772809641217
950,5.598609449230134e+44
602,1.6520392327973372e+21
162,41538.18304135039
238,1284561.4032601763
422,2230338633238.997
511,2.4893068115559636e+16
660,4.4934336698135265e+24
285,22386424.45143942
2,2134.7602765168094
767,3.210538697964577e+31
576,6.991744714330771e+19
435,7486669182217.02
2,2134.7602765168094
115,10413.79982140497
238,1284561.4032601763
149,25494.929849374446
207,279097.55010708247
172,62505.090592816436
162,41538.18304135039
181,87451.48457539294
2,2134.7602765168094
37,2956.183827210758
2,2134.7602765168094
2,2134.7602765168094
16,2463.0058860865915
2,2134.7602765168094
32,3048.436052189244
29,3037.257052578779
9,2313.100248075815
2,2134.7602765168094
8,2235.3793832693486
6,2207.629140651692
2,2134.7602765168094
12,2471.655758600416
17,2389.1219969870763
7,2291.9921983850686
2,2134.7602765168094
2,2134.7602765168094
33,2817.7816495422035
18,2507.340048562843
2,2134.7602765168094
2,2134.7602765168094
14,2343.4721830659328
4,2177.2944563378996
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
54,3585.2062834893586
2,2134.7602765168094
11,2375.48662916303
14,2343.4721830659328
2,2134.7602765168094
2,2134.7602765168094
21,2620.856881659537
12,2471.655758600416
12,2471.655758600416
2,2134.7602765168094
7,2291.9921983850686
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
66,4159.412019036311
30,2830.7391340210816
2,2134.7602765168094
21,2620.856881659537
4,2177.2944563378996
11,2375.48662916303
14,2343.4721830659328
8,2235.3793832693486
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
13,2390.324707341427
17,2389.1219969870763
17,2389.1219969870763
13,2390.324707341427
4,2177.2944563378996
2,2134.7602765168094
2,2134.7602765168094
42,3183.2591877858013
2,2134.7602765168094
20,2561.203377230056
2,2134.7602765168094
82,4955.668227705723
8,2235.3793832693486
16,2463.0058860865915
36,3047.8539318439607
6,2207.629140651692
6,2207.629140651692
34,2960.517622741717
2,2134.7602765168094
2,2134.7602765168094
71,4327.027498696619
65,4205.06415155375
2,2134.7602765168094
50,3459.104549171316
39,2965.1512508337164
2,2134.7602765168094
3,2159.436153613042
42,3183.2591877858013
5,2197.4076175176724
14,2343.4721830659328
30,2830.7391340210816
46,3253.240768475587
9,2313.100248075815
2,2134.7602765168094
2,2134.7602765168094
5,2197.4076175176724
24,2654.7548375165115
24,2654.7548375165115
2,2134.7602765168094
2,2134.7602765168094
6,2207.629140651692
64,3868.1357984108645
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
45,3301.367463939216
40,2997.5966696932096
32,3048.436052189244
70,4271.649496279672
14,2343.4721830659328
2,2134.7602765168094
15,2425.020853724358
31,2831.3584085954653
3,2159.436153613042
13,2390.324707341427
2,2134.7602765168094
2,2134.7602765168094
29,3037.257052578779
2,2134.7602765168094
3,2159.436153613042
78,5251.385475946046
6,2207.629140651692
48,3286.4418889154813
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
58,3574.4796686140658
2,2134.7602765168094
12,2471.655758600416
31,2831.3584085954653
2,2134.7602765168094
2,2134.7602765168094
17,2389.1219969870763
6,2207.629140651692
184,102082.40283944998
392,118129056693.90431
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
59,4149.431551290897
51,3667.5657661221085
2,2134.7602765168094
16,2463.0058860865915
14,2343.4721830659328
16,2463.0058860865915
28,2828.4903643296884
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
71,4327.027498696619
2,2134.7602765168094
33,2817.7816495422035
17,2389.1219969870763
10,2405.6701338690837
2,2134.7602765168094
10,2405.6701338690837
5,2197.4076175176724
17,2389.1219969870763
21,2620.856881659537
18,2507.340048562843
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
40,2997.5966696932096
2,2134.7602765168094
21,2620.856881659537
22,2625.3280522783234
21,2620.856881659537
5,2197.4076175176724
51,3667.5657661221085
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
10,2405.6701338690837
2,2134.7602765168094
2,2134.7602765168094
13,2390.324707341427
2,2134.7602765168094
21,2620.856881659537
2,2134.7602765168094
6,2207.629140651692
24,2654.7548375165115
4,2177.2944563378996
2,2134.7602765168094
14,2343.4721830659328
2,2134.7602765168094
2,2134.7602765168094
58,3574.4796686140658
2,2134.7602765168094
99,7290.408412329813
2,2134.7602765168094
95,6578.448245608447
6,2207.629140651692
2,2134.7602765168094
20,2561.203377230056
2,2134.7602765168094
10,2405.6701338690837
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
6,2207.629140651692
2,2134.7602765168094
2,2134.7602765168094
5,2197.4076175176724
10,2405.6701338690837
19,2559.6044581943247
16,2463.0058860865915
2,2134.7602765168094
57,3727.130250467535
2,2134.7602765168094
10,2405.6701338690837
2,2134.7602765168094
2,2134.7602765168094
2,2134.7602765168094
46,3253.240768475587
6,2207.629140651692
14,2343.4721830659328
2,2134.7602765168094
2,2134.7602765168094
9,2313.100248075815
2,2134.7602765168094
2,2134.7602765168094
27,2749.2817461273266
2,2134.7602765168094
15,2425.020853724358
2,2134.7602765168094
2,2134.7602765168094
4,2177.2944563378996
