iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2963.877373522052,290385.74142391246,553909.5816482628,2963.877373522052,1397922.602946296,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,2807.8646624339863,3003.6705179883165,229.4634904411141,2807.8646624339863,3444.4046612923885,31,0.03225806451612903,0.03225806451612903,32.50018716600607,32.50046583299991,0,5.2638045177514154
1,2718.2538403037233,2791.33233608389,40.175174500453416,2718.2538403037233,2837.6315306057913,25,0.04,0.04,11.769748500009882,44.27149491700402,0,3.1914224118118337
2,2541.7611186375225,2653.9107675767436,67.28097317512545,2541.7611186375225,2718.2538403037233,20,0.05,0.05,8.507074583001668,52.779336375009734,0,6.4928712340743155
3,2511.148140819153,2538.065473196379,24.408074026469233,2511.148140819153,2574.5162481543757,21,0.047619047619047616,0.047619047619047616,10.740137917004176,63.52017737500137,0,1.2044002716816737
4,2345.413293517317,2399.7783930546275,58.58052690202185,2345.413293517317,2511.148140819153,18,0.05555555555555555,0.05555555555555555,12.754103541999939,76.27524562500184,0,6.599962965457394
5,2213.7688610720443,2288.640195777134,47.950548984247995,2213.7688610720443,2345.413293517317,12,0.08333333333333333,0.08333333333333333,7.465720666994457,83.74182925000787,0,5.612845838690168
6,2133.7539923923196,2178.930243220048,35.290684979124435,2133.7539923923196,2213.7688610720443,9,0.1111111111111111,0.1111111111111111,4.958105458004866,88.70078645800822,0,3.6144183833616914
7,2122.4597632158966,2129.2363007217505,5.533019704058108,2122.4597632158966,2133.7539923923196,8,0.125,0.125,2.431810124995536,91.13366741700156,1,0.5293126207000138
8,2116.0020454892087,2119.876676125222,3.1636226666622034,2116.0020454892087,2122.4597632158966,6,0.16666666666666666,0.16666666666666666,0.0001086670090444386,91.13462562501081,2,0.30425630858147773
9,2116.0020454892087,2117.293589034546,2.5830870906751446,2116.0020454892087,2122.4597632158966,6,0.16666666666666666,0.16666666666666666,7.158299558795989e-05,91.1354953750124,3,0.0
10,2116.0020454892087,2117.293589034546,2.5830870906751446,2116.0020454892087,2122.4597632158966,6,0.16666666666666666,0.16666666666666666,5.4374992032535374e-05,91.13619333300448,4,0.0
11,2116.0020454892087,2116.0020454892087,0.0,2116.0020454892087,2116.0020454892087,6,0.16666666666666666,0.16666666666666666,5.616698763333261e-05,91.13681504200213,5,0.0
