individual_id,T,alpha,eta,fitness
0,20,0.05,0.05,2541.7611186375225
1,26,0.038461538461538464,0.038461538461538464,2617.0128744963986
2,27,0.037037037037037035,0.037037037037037035,2674.2721641423486
3,25,0.04,0.04,2718.2538403037233
4,25,0.04,0.04,2718.2538403037233
