iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2591.729445865604,72085643075839.34,219911737759961.84,2591.729445865604,895623281888050.8,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1917.7990387007744,45055120943428.9,177323098811171.3,1917.7990387007744,895623281888050.8,2,0.5,0.5,0.0,0.001,254.63985989999856,1639.4887898000015,0,26.003115727990096,25520530753.270863,11517504640.539108,211405.89923611112,6892534.462110573,94711665896.61508,0.06736374688290364,0.25
1,1770.1670909758714,32767360686649.79,152547120342216.16,1770.1670909758714,895623281888050.8,26,0.038461538461538464,0.038461538461538464,0.0,0.0010000099999899997,8.448691400000826,1647.9461722000015,0,7.697988409928357,697.2691461744265,6611.353157111875,0.0,0.0,169.35304916143997,0.00411725179786143,0.0010000004465679565
2,1702.704855219274,25745783397048.09,135885384288061.83,1702.704855219274,895623281888050.8,14,0.07142857142857142,0.07142857142857142,0.01389891466486652,0.001,67.85012260000076,1715.8015081000012,0,3.8110659779245113,1527.7653868264676,33151.10788100637,1389.8775677248739,36281.14264525062,476.03306744455585,0.0032094002894261253,0.0010000100316740913
3,1678.487719100788,21202409856708.367,123703950490522.06,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.012567755463408664,0.001091916612300147,75.10016850000102,1790.9070697000025,0,1.4222744502227498,3486.7543582755397,10466.760851123394,133.11592014578554,4208.457505767429,786.6601456462071,0.004432351603839037,0.0009999999392741022
4,1678.487719100788,18022048378472.785,114300410718130.66,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.008320372830055524,0.016431749035045767,51.8948206999994,1842.8074349000017,1,0.0,265.85196492882443,26724.400723357885,388.9841573529991,42747.73343356914,298.3466576559567,0.0009729895390463536,0.0010919165438252176
5,1678.487719100788,15671346416315.06,106758355155419.12,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.17305581207439294,0.001,61.64345550000144,1904.4566911000002,2,0.0,1518.9208198390393,7523.276200139679,1002.5435447741343,24733.616932099107,1850.3262711996604,0.013488716073508645,0.01643174844483586
6,1678.487719100788,13863114138061.08,100535246036873.1,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.0,0.001,249.50754510000115,2153.9701798000024,3,0.0,36730.53828940141,287889.4258083156,58117.93916161973,761656.2913045954,8703.179239042813,0.004220358708066648,0.000999999999800426
7,1678.487719100788,12428998882591.502,95286797938229.28,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.0,0.001,15.448498200003087,2169.422113200002,4,0.0,1054.3819241974577,53976.47246061254,3064.1405416383172,151436.55522314686,589.0098266535663,0.0017900922471361502,0.001000000015726987
8,1678.487719100788,11263780237526.24,90782644699119.52,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.0,0.001,38.53894700000092,2207.9643128000025,5,0.0,1448.3091931662298,3406.56787581131,2116.445646711961,108288.2478848951,325.64013146493664,0.004447575876493899,0.001000000450730188
9,1678.487719100788,10298313360181.365,86862062790796.6,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.01525278480633108,0.001,12.614456299997983,2220.582376800001,6,0.0,1535.3057368706482,45485.543949637155,1525.2784806331078,24382.189681052245,569.870893014976,0.0026941290661836974,0.0010000000192895732
10,1678.487719100788,9485288621364.875,83409054751587.28,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.007267581524330838,0.002646754747066842,13.247915200001444,2233.8347120000035,7,0.0,1544.76001880093,45998.83820754545,798.5203282000241,31108.441037754466,575.2431490869271,0.0026854035919003038,0.000999999981103813
11,1678.487719100788,8791243112625.811,80337525506940.44,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.01435068734305504,0.001,12.952166200000647,2246.7904420000013,8,0.0,6642.937848935672,80631.83515005892,267.61473939260014,61092.82552814697,3224.0350416044225,0.005453485169731982,0.002646754752157705
12,1678.487719100788,8191840173253.56,77582051515436.0,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.026880387927607323,0.0018444934904707393,14.63557690000016,2261.429488900001,9,0.0,3693.227748641402,8865.125725854754,1252.9700584552284,22891.787097692766,830.5795720741419,0.004446567039174977,0.0009999999320941112
13,1678.487719100788,7668956758060.162,75091909098572.44,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.021161323519863537,0.0025810197285669073,47.484548899999936,2308.9174929,10,0.0,2391.528643922938,5497.67806786201,310.06151213275393,7735.3777162511315,733.3187244325682,0.006015336672799831,0.0018444932617117423
14,1678.487719100788,7208819352688.19,72827084046912.48,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.0,0.001,25.271097499997268,2334.1944175000026,11,0.0,333.5527513701463,892.834049566975,9130.207471003085,124665.24043351461,122.02038336348335,0.007055429658576262,0.002581007882975845
15,1678.487719100788,6800772974339.62,70755529841925.66,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.009338782681278373,0.001,10.427753399999347,2344.627996700001,12,0.0,995.1965614977807,13221.590384227291,933.8782681278371,32600.197267033283,258.8481219533521,0.003844712312182359,0.0010000001460973961
16,1678.487719100788,6436445850811.222,68851237616110.16,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.0,0.001,28.047621199999412,2372.6811510000007,13,0.0,3599.9344208514954,13057.102329682937,2290.904577520867,5505.767681791418,815.4947354896093,0.004414417732134116,0.001000000046957568
17,1678.487719100788,6109168943239.533,67092848339022.56,1678.487719100788,895623281888050.8,19,0.05263157894736842,0.05263157894736842,0.0,0.0010000099999899997,0.0004695999996329192,2372.686721000002,14,0.0,1219.7673197308563,1118.6246429052242,0.0,0.0,272.97892178792574,0.004468357159948768,0.0010000016374136424
