individual_id,T,alpha,eta,fitness
0,2,0.5,0.5,2118.457663127479
1,2,0.5,0.5,2118.457663127479
2,2,0.5,0.5,2118.457663127479
3,28,0.03571428571428571,0.03571428571428571,2656.096078651352
4,28,0.03571428571428571,0.03571428571428571,2656.096078651352
5,2,0.5,0.5,2118.457663127479
6,28,0.03571428571428571,0.03571428571428571,2656.096078651352
7,28,0.03571428571428571,0.03571428571428571,2656.096078651352
8,28,0.03571428571428571,0.03571428571428571,2656.096078651352
9,2,0.5,0.5,2118.457663127479
10,28,0.03571428571428571,0.03571428571428571,2656.096078651352
11,2,0.5,0.5,2118.457663127479
12,2,0.5,0.5,2118.457663127479
13,28,0.03571428571428571,0.03571428571428571,2656.096078651352
14,2,0.5,0.5,2118.457663127479
15,32,0.03125,0.03125,2795.309028204084
16,2,0.5,0.5,2118.457663127479
17,28,0.03571428571428571,0.03571428571428571,2656.096078651352
18,28,0.03571428571428571,0.03571428571428571,2656.096078651352
19,2,0.5,0.5,2118.457663127479
