individual_id,T,alpha,eta,fitness
0,92,0.010869565217391304,0.010869565217391304,2223.715501241889
1,93,0.010752688172043012,0.010752688172043012,2264.797404564832
2,89,0.011235955056179775,0.011235955056179775,2267.906944554401
3,89,0.011235955056179775,0.011235955056179775,2267.906944554401
4,88,0.011363636363636364,0.011363636363636364,2280.832073143661
