individual_id,T,alpha,eta,fitness
0,34,0.029411764705882353,0.029411764705882353,1738.4895210683808
1,62,0.016129032258064516,0.016129032258064516,1897.160221113813
2,62,0.016129032258064516,0.016129032258064516,1897.160221113813
3,62,0.016129032258064516,0.016129032258064516,1897.160221113813
4,67,0.014925373134328358,0.014925373134328358,1918.4395886884438
5,62,0.016129032258064516,0.016129032258064516,1897.160221113813
6,66,0.015151515151515152,0.015151515151515152,1970.6650322687026
7,94,0.010638297872340425,0.010638297872340425,2340.426857178601
8,35,0.02857142857142857,0.02857142857142857,1682.6564048839198
9,67,0.014925373134328358,0.014925373134328358,1918.4395886884438
10,67,0.014925373134328358,0.014925373134328358,1918.4395886884438
11,67,0.014925373134328358,0.014925373134328358,1918.4395886884438
12,67,0.014925373134328358,0.014925373134328358,1918.4395886884438
13,67,0.014925373134328358,0.014925373134328358,1918.4395886884438
14,67,0.014925373134328358,0.014925373134328358,1918.4395886884438
15,62,0.016129032258064516,0.016129032258064516,1897.160221113813
16,62,0.016129032258064516,0.016129032258064516,1897.160221113813
17,35,0.02857142857142857,0.02857142857142857,1682.6564048839198
18,96,0.010416666666666666,0.010416666666666666,2394.9734711819383
19,34,0.029411764705882353,0.029411764705882353,1738.4895210683808
