iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,1785.3303492923615,4176.467503659847,3362.0035463290064,1785.3303492923615,10704.979530143082,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,1758.9976199537405,1776.2248702343186,22.92791315172585,1758.9976199537405,1817.4536583234908,28,0.03571428571428571,0.03571428571428571,61.345780457995716,61.34606620800332,0,1.4749499636892582
1,1730.7711719509355,1753.3523303531795,11.290579201122,1730.7711719509355,1758.9976199537405,24,0.041666666666666664,0.041666666666666664,24.8003221659892,86.14784745800716,0,1.6046893800542676
2,1730.7711719509355,1738.5921951100777,11.03843977674619,1730.7711719509355,1758.9976199537405,24,0.041666666666666664,0.041666666666666664,7.9941849159949925,94.14279737499601,1,0.0
3,1730.7711719509355,1732.9469055095165,4.351467117161792,1730.7711719509355,1741.64983974384,24,0.041666666666666664,0.041666666666666664,3.890518875006819,98.03425887500634,2,0.0
4,1723.5414260627683,1729.3252227733021,2.8918983552668576,1723.5414260627683,1730.7711719509355,17,0.058823529411764705,0.058823529411764705,0.00010658400424290448,98.0353113750025,3,0.41771818281545164
5,1684.905260661318,1720.1520405153783,17.844446092868044,1684.905260661318,1730.7711719509355,13,0.07692307692307693,0.07692307692307693,4.015278375009075,102.05123574999743,0,2.241673151408392
6,1684.905260661318,1719.2134710116752,17.37855924327267,1684.905260661318,1730.7711719509355,13,0.07692307692307693,0.07692307692307693,5.983401206322014e-05,102.05221949999395,1,0.0
7,1679.3090664465396,1704.9392613907469,19.21051946325959,1679.3090664465396,1724.5831698517404,11,0.09090909090909091,0.09090909090909091,3.6823970830009785,105.7352884580032,2,0.332137025471794
8,1679.3090664465396,1687.4422483282165,5.766034360312706,1679.3090664465396,1694.0458269359528,11,0.09090909090909091,0.09090909090909091,3.636948166997172,109.3730730410025,3,0.0
9,1679.3090664465396,1684.4948962303338,5.391525505252546,1679.3090664465396,1694.0458269359528,11,0.09090909090909091,0.09090909090909091,7.174999336712062e-05,109.37553208299505,4,0.0
10,1679.3090664465396,1684.4948962303338,5.391525505252546,1679.3090664465396,1694.0458269359528,11,0.09090909090909091,0.09090909090909091,3.616983624990098,112.9935403749987,5,0.0
