iter,T_best,best_perplexity,T_current,current_fitness,strategy,temperature,improvement,step_time,cum_time,no_improvement_count
0,115,10234.050079734332,115,10234.050079734332,initial,1.0,True,0.0004005000228062272,0.0004015000304207206,0
1,115,10234.050079734332,425,2719779716775.928,exploration,0.95,False,31.37425330001861,31.374658000073396,1
2,2,2211.0743394849474,2,2211.0743394849474,transformer,0.9025,True,4.8600020818412304e-05,31.375758800073527,0
3,2,2211.0743394849474,2,2211.0743394849474,transformer,0.8573749999999999,False,2.389994915574789e-05,31.376165800029412,1
4,2,2211.0743394849474,201,200596.21469588834,transformer,0.8145062499999999,False,15.255876100040041,46.63258880004287,2
5,2,2211.0743394849474,661,4.8223959704445174e+24,transformer,0.7737809374999999,False,49.08361450000666,95.7165902000852,3
6,2,2211.0743394849474,753,3.7581426545982475e+30,exploration,0.7350918906249998,False,56.597890999983065,152.31488050008193,4
7,2,2211.0743394849474,561,9.767441072233495e+18,exploration,0.6983372960937497,False,42.60173130000476,194.91707880003378,5
8,2,2211.0743394849474,2,2211.0743394849474,transformer,0.6634204312890623,False,3.320001997053623e-05,194.9175217000302,6
9,2,2211.0743394849474,382,46313661432.21552,exploration,0.6302494097246091,False,27.696385200018995,222.6141793000279,7
10,2,2211.0743394849474,72,4645.914426788166,transformer,0.5987369392383786,False,3.599992487579584e-05,222.61469980003312,8
11,2,2211.0743394849474,104,8715.085459129059,transformer,0.5688000922764596,False,2.1099927835166454e-05,222.61502160003874,9
12,2,2211.0743394849474,141,23238.991860743685,transformer,0.5403600876626365,False,11.443352999980561,234.0588727000868,10
13,2,2211.0743394849474,2,2211.0743394849474,transformer,0.5133420832795047,False,3.5800039768218994e-05,234.05929480004124,11
14,2,2211.0743394849474,410,586841633741.4132,exploration,0.48767497911552943,False,30.33345839998219,264.3930562000023,12
15,2,2211.0743394849474,612,6.846712682324836e+21,transformer,0.46329123015975293,False,45.669547399971634,310.06299510004465,13
16,2,2211.0743394849474,412,668665045018.7417,transformer,0.44012666865176525,False,30.079591499990784,340.1430011000484,14
17,2,2211.0743394849474,2,2211.0743394849474,transformer,0.41812033521917696,False,5.150004290044308e-05,340.1434980001068,15
18,2,2211.0743394849474,790,1.057307001214463e+33,exploration,0.3972143184582181,False,59.1545811999822,399.29843470000196,16
19,2,2211.0743394849474,2,2211.0743394849474,transformer,0.37735360253530714,False,6.170000415295362e-05,399.2989955000812,17
20,2,2211.0743394849474,612,6.846712682324836e+21,exploration,0.35848592240854177,False,1.3699987903237343e-05,399.2994103000965,18
