individual_id,T,alpha,eta,fitness
0,62,0.016129032258064516,0.016129032258064516,1866.6742600597452
1,61,0.01639344262295082,0.01639344262295082,1869.5131919929015
2,69,0.014492753623188406,0.014492753623188406,1941.779223569459
3,66,0.015151515151515152,0.015151515151515152,1943.1025529033018
4,64,0.015625,0.015625,1952.084702293374
5,34,0.029411764705882353,0.029411764705882353,1675.699980515453
6,93,0.010752688172043012,0.010752688172043012,2311.7947916961043
7,62,0.016129032258064516,0.016129032258064516,1866.6742600597452
8,62,0.016129032258064516,0.016129032258064516,1866.6742600597452
9,28,0.03571428571428571,0.03571428571428571,1600.3435558637482
10,125,0.008,0.008,3073.021530696273
11,82,0.012195121951219513,0.012195121951219513,2084.3256600664945
12,88,0.011363636363636364,0.011363636363636364,2248.799117127279
13,119,0.008403361344537815,0.008403361344537815,2982.442453462569
14,66,0.015151515151515152,0.015151515151515152,1943.1025529033018
15,66,0.015151515151515152,0.015151515151515152,1943.1025529033018
16,120,0.008333333333333333,0.008333333333333333,2917.7814158333103
17,64,0.015625,0.015625,1952.084702293374
18,64,0.015625,0.015625,1952.084702293374
19,61,0.01639344262295082,0.01639344262295082,1869.5131919929015
