iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2735.4952793623074,7305.236744312473,6815.1377063833725,2735.4952793623074,20843.7603719617,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,2641.6259741735057,2870.823423234703,266.40040416833,2641.6259741735057,3386.042690606964,114,0.008771929824561403,0.008771929824561403,145.54658710001968,145.54781819996424,0,3.431528685024246
1,2603.1259331304645,2665.087984967955,55.4520928729137,2603.1259331304645,2735.4952793623074,112,0.008928571428571428,0.008928571428571428,68.39483589993324,213.9455385999754,0,1.4574372533979494
2,2603.1259331304645,2624.5610139301657,14.98310984036541,2603.1259331304645,2641.6259741735057,112,0.008928571428571428,0.008928571428571428,38.557628700044006,252.50547850003932,1,0.0
3,2437.428489767251,2500.2253212716605,54.89641585291453,2437.428489767251,2603.1259331304645,106,0.009433962264150943,0.009433962264150943,24.490129100042395,276.9979225000134,0,6.3653256745803795
4,2437.428489767251,2460.217071009856,22.046446999823306,2437.428489767251,2486.857394486862,106,0.009433962264150943,0.009433962264150943,49.15718570002355,326.15704550000373,1,0.0
5,2340.681353772563,2420.415907642352,39.895803316204415,2340.681353772563,2441.3232315573155,101,0.009900990099009901,0.009900990099009901,23.995197599986568,350.15431410004385,0,3.9692297189783976
6,2328.5068003497595,2359.4789016944137,39.5730570385618,2328.5068003497595,2437.428489767251,99,0.010101010101010102,0.010101010101010102,0.00028010003734380007,350.15697690006346,0,0.5201286114054473
7,2281.146401540177,2319.107984407678,18.981321658511913,2281.146401540177,2328.8731194489333,98,0.01020408163265306,0.01020408163265306,10.604417699971236,360.7630866999971,0,2.033938608316219
8,2259.1807260407986,2266.9770102234447,7.4174460410231235,2259.1807260407986,2281.146401540177,96,0.010416666666666666,0.010416666666666666,10.72713630006183,371.4922680000309,0,0.9629226552293065
9,2172.2216821686307,2179.716235454765,6.119277133709389,2172.2216821686307,2184.712604312188,91,0.01098901098901099,0.01098901098901099,21.77678910002578,393.27131119999103,0,3.8491406583732326
10,2109.7785337275786,2143.338541307955,23.89120366281709,2109.7785337275786,2172.2216821686307,86,0.011627906976744186,0.011627906976744186,52.88345429999754,446.1568686000537,0,2.8746213590277807
11,2050.0673191322685,2100.670785761661,26.756951206060357,2050.0673191322685,2129.682120394343,82,0.012195121951219513,0.012195121951219513,40.341900300001726,486.50089120003395,0,2.8302124436640157
12,2006.5437854381098,2048.349965222096,22.3151975450133,2006.5437854381098,2067.535701203917,79,0.012658227848101266,0.012658227848101266,0.00035149999894201756,486.50337260006927,0,2.1230294872746365
13,1971.7701806934326,1987.2979106472026,17.235850155220696,1971.7701806934326,2009.980888611738,77,0.012987012987012988,0.012987012987012988,38.451284599956125,524.9564419999951,0,1.7330100143857412
14,1914.1032931815525,1925.1373584868616,9.009276595517832,1914.1032931815525,1932.4934020237338,72,0.013888888888888888,0.013888888888888888,18.841807199991308,543.8007967000594,0,2.924625196005336
15,1876.0688282319088,1892.779169311143,17.624162290596363,1876.0688282319088,1914.1032931815525,68,0.014705882352941176,0.014705882352941176,9.388495800085366,553.1914396000793,0,1.9870643912024328
16,1825.4088265348732,1860.9793836284643,17.785278546795602,1825.4088265348732,1869.8720229018622,63,0.015873015873015872,0.015873015873015872,0.0004983000690117478,553.1945380000398,0,2.7003274578566407
17,1816.2352406446644,1835.916705759612,17.56254958575696,1816.2352406446644,1863.5417389205031,62,0.016129032258064516,0.016129032258064516,0.0003904999466612935,553.1968838999746,0,0.5025496621281739
18,1792.5222361767092,1803.7595299635893,9.572728658650439,1792.5222361767092,1816.2352406446644,59,0.01694915254237288,0.01694915254237288,16.854828800074756,570.0540978000499,0,1.3056130581156653
19,1778.7427445984993,1791.0631621767145,6.3286121051956,1778.7427445984993,1795.813470651923,58,0.017241379310344827,0.017241379310344827,7.806633400032297,577.8626936000073,0,0.7687208169646103
