iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,1816.8158591729443,4239.965156603354,3448.221883390182,1816.8158591729443,10967.94595815614,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,1809.4219284615044,1867.097330403544,60.035372691724604,1809.4219284615044,1971.4770795158793,32,0.03125,0.03125,119.74039870798879,119.74065687500115,1,0.40697193797096154
1,1758.0826626865232,1768.146536382581,19.18745604791317,1758.0826626865232,1806.5157539445725,27,0.037037037037037035,0.037037037037037035,23.02171649999218,142.76367266599846,0,2.837329700023774
2,1731.087976277269,1745.0157097848528,12.145146952669316,1731.087976277269,1758.3033579798212,24,0.041666666666666664,0.041666666666666664,10.481280167005025,153.24572649999755,0,1.5354617266974049
3,1697.0232029748483,1715.1331390890628,15.106933427499145,1697.0232029748483,1731.087976277269,20,0.05,0.05,13.340778500001761,166.58726845799538,0,1.9678244993462146
4,1682.5341740532579,1693.19480285608,5.5986193488002,1682.5341740532579,1697.0232029748483,14,0.07142857142857142,0.07142857142857142,16.28889575001085,182.87775174999842,1,0.853790855433886
5,1640.6214202011245,1676.4289995720587,18.289041268193962,1640.6214202011245,1692.5462638575918,10,0.1,0.1,12.807190416991943,195.68571191599767,0,2.4910491863095263
6,1640.6214202011245,1651.6001648749557,6.363194516353365,1640.6214202011245,1659.3289818676928,10,0.1,0.1,9.235312416989473,204.92175291599415,1,0.0
7,1640.6214202011245,1645.7422537757998,4.181143105222338,1640.6214202011245,1649.1561428255834,10,0.1,0.1,8.893793374998495,213.81630350000341,2,0.0
8,1640.6214202011245,1644.035309250908,4.181143105222338,1640.6214202011245,1649.1561428255834,10,0.1,0.1,3.0365412089886377,216.85381095799676,3,0.0
9,1640.6214202011245,1640.6214202011245,0.0,1640.6214202011245,1640.6214202011245,10,0.1,0.1,5.441698885988444e-05,216.85463270799664,4,0.0
10,1640.6214202011245,1640.6214202011245,0.0,1640.6214202011245,1640.6214202011245,10,0.1,0.1,5.0000002374872565e-05,216.85527708299924,5,0.0
