time,best_perplexity_mean,best_perplexity_std,num_runs
0.0,2604.0874738773455,51.34854679858547,10
10.0,2575.78924530531,49.089419277376635,10
20.0,2547.491016733275,48.84810466377432,10
30.0,2519.19278816124,50.65344994257995,10
40.0,2490.894559589204,54.301704121668905,10
50.0,2462.596331017169,59.45457566528018,10
60.0,2434.2981024451337,65.75930719030724,10
70.0,2405.9998738730987,72.91772633831424,10
80.0,2377.701645301063,80.70298361361118,10
90.0,2349.4034167290274,88.95064210851848,10
100.0,2321.1051881569924,97.54347910796564,10
110.0,2292.806959584957,106.39789621531017,10
120.0,2264.5087310129215,115.4537255318819,10
130.0,2236.210502440886,124.66708297272274,10
140.0,2207.912273868851,134.00548060528652,10
150.0,2179.614045296816,143.4444997382935,10
160.0,2151.3158167247807,152.9655144000575,10
170.0,2123.0175881527452,162.55411746175042,10
180.0,2099.027415853371,160.8669712181217,10
190.0,2075.6494192595474,158.07710308284183,10
200.0,2052.419496619699,155.50268895447297,10
210.0,2029.2192737785003,153.49143083058325,10
220.0,2006.2679428844572,151.82493275119492,10
230.0,1984.3990317596629,149.3132529188097,10
240.0,1962.5301206348686,147.25734396564766,10
250.0,1940.6272347966903,145.70205265540977,10
260.0,1907.8621149737821,149.55374754375381,10
270.0,1877.8304549477677,155.65618617812729,10
280.0,1853.680582911857,158.1899546855883,10
290.0,1836.6085306366817,153.288512404939,10
300.0,1822.0970069766674,146.72764558741048,10
310.0,1808.5290315876216,139.89785716022496,10
320.0,1790.397079222154,126.76806564700173,10
330.0,1771.403157811183,115.0489019686096,10
340.0,1755.7655602640996,101.07413431391976,10
350.0,1738.220498506759,87.92708735120549,10
360.0,1727.4686041498942,77.25222456655399,10
370.0,1717.408476891448,67.24278987619901,10
380.0,1709.4574136263977,52.76653603735057,10
390.0,1695.5245158068185,32.5259430454314,10
400.0,1690.4935297410916,25.516214275656502,10
410.0,1686.23769207707,22.786095973803405,10
420.0,1684.90295272648,22.887849018748774,10
430.0,1683.0198458681857,23.689306056796518,10
440.0,1681.7077367369197,25.13858428785002,10
450.0,1681.6011910224734,25.089373493790017,10
460.0,1681.452989584232,24.995316187248584,10
470.0,1681.2779256047008,24.874507441315245,10
480.0,1681.1028616251697,24.758935731042204,10
490.0,1680.9277976456385,24.64867472214328,10
500.0,1680.7889616723562,24.55305125585593,10
510.0,1680.7260768946417,24.484389956324232,10
520.0,1680.6669212563133,24.42110227496019,10
530.0,1680.6077656179855,24.3590867830816,10
540.0,1680.5486099796574,24.29835322153035,10
550.0,1680.5320015503034,24.281533577524787,10
560.0,1680.5320015503034,24.281533577524787,10
570.0,1680.5320015503034,24.281533577524787,10
580.0,1680.5320015503034,24.281533577524787,10
590.0,1680.5320015503034,24.281533577524787,10
600.0,1680.5320015503034,24.281533577524787,10
610.0,1680.5320015503034,24.281533577524787,10
620.0,1680.5320015503034,24.281533577524787,10
630.0,1680.5320015503034,24.281533577524787,10
640.0,1680.5320015503034,24.281533577524787,10
650.0,1680.5320015503034,24.281533577524787,10
660.0,1680.425762224344,24.425217447068448,10
670.0,1680.1804522919356,24.771215119391773,10
680.0,1679.9624145048274,25.094876596519214,10
690.0,1679.9624145048274,25.094876596519214,10
700.0,1679.9624145048274,25.094876596519214,10
710.0,1679.9624145048274,25.094876596519214,10
720.0,1679.9624145048274,25.094876596519214,10
730.0,1679.9624145048274,25.094876596519214,10
740.0,1679.9624145048274,25.094876596519214,10
750.0,1679.9624145048274,25.094876596519214,10
760.0,1679.9624145048274,25.094876596519214,10
770.0,1679.9624145048274,25.094876596519214,10
780.0,1679.9624145048274,25.094876596519214,10
790.0,1679.9624145048274,25.094876596519214,10
800.0,1679.9624145048274,25.094876596519214,10
810.0,1679.9624145048274,25.094876596519214,10
820.0,1679.9624145048274,25.094876596519214,10
830.0,1679.9624145048274,25.094876596519214,10
840.0,1679.9624145048274,25.094876596519214,10
850.0,1679.9624145048274,25.094876596519214,10
860.0,1679.9624145048274,25.094876596519214,10
870.0,1679.9624145048274,25.094876596519214,10
880.0,1679.9624145048274,25.094876596519214,10
890.0,1679.9624145048274,25.094876596519214,10
900.0,1679.9624145048274,25.094876596519214,10
910.0,1679.9624145048274,25.094876596519214,10
920.0,1679.9624145048274,25.094876596519214,10
930.0,1679.9624145048274,25.094876596519214,10
940.0,1679.9624145048274,25.094876596519214,10
950.0,1679.9624145048274,25.094876596519214,10
960.0,1679.9624145048274,25.094876596519214,10
970.0,1679.9624145048274,25.094876596519214,10
980.0,1679.9624145048274,25.094876596519214,10
990.0,1679.9624145048274,25.094876596519214,10
1000.0,1679.9624145048274,25.094876596519214,10
1010.0,1679.9624145048274,25.094876596519214,10
1020.0,1679.9624145048274,25.094876596519214,10
1030.0,1679.9624145048274,25.094876596519214,10
1040.0,1679.9624145048274,25.094876596519214,10
1050.0,1679.9624145048274,25.094876596519214,10
1060.0,1679.9624145048274,25.094876596519214,10
1070.0,1679.9624145048274,25.094876596519214,10
1080.0,1679.9624145048274,25.094876596519214,10
1090.0,1679.9624145048274,25.094876596519214,10
