time,best_perplexity_mean,best_perplexity_std,num_runs
0.0,2604.0874738773455,51.34854679858547,10
10.0,2601.038486490919,50.376039108613256,10
20.0,2597.9894991044916,49.618727883027624,10
30.0,2594.940511718065,49.08657433248717,10
40.0,2591.891524331638,48.786946872898675,10
50.0,2588.842536945211,48.72413542763706,10
60.0,2585.7935495587844,48.8990525846238,10
70.0,2582.7445621723573,49.30916848506282,10
80.0,2579.6955747859306,49.94868999497629,10
90.0,2575.387810367488,51.73316642768605,10
100.0,2570.202220121752,54.868842864599856,10
110.0,2564.7167792409637,58.54292772326933,10
120.0,2558.011753553968,62.18523501495044,10
130.0,2553.2196421743924,62.53349670360563,10
140.0,2548.9968467993976,62.56265976866167,10
150.0,2545.058253190663,62.81972990179394,10
160.0,2540.3779997393017,64.46610396252161,10
170.0,2530.7571978641963,66.692407917809,10
180.0,2510.3078614058154,68.5638491224592,10
190.0,2499.2578959342036,70.37930888706255,10
200.0,2475.294262873945,95.99397038712269,10
210.0,2458.0854316670557,108.50931215278112,10
220.0,2422.155823328782,137.0148198459481,10
230.0,2406.202525428417,145.47032379690836,10
240.0,2390.566709913678,155.6259488204024,10
250.0,2360.2132120007377,159.91857419897033,10
260.0,2340.0424376953956,166.8054856314397,10
270.0,2324.569839884735,165.64326473183215,10
280.0,2312.3218803402983,158.49248701380623,10
290.0,2297.090657865167,153.95863102611736,10
300.0,2283.628877226148,152.21869733925232,10
310.0,2271.753673936567,150.33505228726307,10
320.0,2259.7924067899867,148.25029107212058,10
330.0,2253.7367365449727,149.81276768192726,10
340.0,2247.5775560795673,151.7434804578918,10
350.0,2242.366414625427,152.89683360178552,10
360.0,2226.195858153411,150.55870231455557,10
370.0,2202.016228959088,141.49696727171607,10
380.0,2183.7918534032287,138.90201565256294,10
390.0,2179.82719635154,138.638298770871,10
400.0,2173.1807663856607,141.97917505772728,10
410.0,2165.9836111024474,146.5152634317855,10
420.0,2154.298697960302,152.3832257354105,10
430.0,2141.7086147541377,149.25241799973114,10
440.0,2131.9291312174905,149.53372743816107,10
450.0,2117.2151117048443,146.9736917455755,10
460.0,2109.7063317585967,148.3059850846936,10
470.0,2101.9423041585624,152.6655996944545,10
480.0,2098.9164523076474,151.95264132073916,10
490.0,2094.6024016320816,151.93476650526995,10
500.0,2090.313678455242,152.3436156470713,10
510.0,2079.336044779897,160.66731525862113,10
520.0,2074.787507606615,165.9608597577378,10
530.0,2070.770273555904,168.3705537360978,10
540.0,2068.310827901506,168.3133739449985,10
550.0,2065.6201400902855,168.97571358749497,10
560.0,2061.6036111539424,170.4930976024047,10
570.0,2057.3621464355433,172.94428955398263,10
580.0,2056.9097290708683,173.287978409376,10
590.0,2056.9097290708683,173.287978409376,10
