time,best_perplexity_mean,best_perplexity_std,num_runs
0.0,2791.9056785574994,51.88026611266609,10
10.0,2728.3298386453284,54.449235526623326,10
20.0,2664.7539987331565,65.09706546781838,10
30.0,2601.178158820985,80.68635610302583,10
40.0,2537.602318908814,98.90753073159925,10
50.0,2474.026478996643,118.55320600994006,10
60.0,2410.4506390844713,139.02077945625035,10
70.0,2346.8747991722994,159.99513439972682,10
80.0,2283.2989592601284,181.3004699059686,10
90.0,2219.7231193479565,202.83251512082194,10
100.0,2156.1472794357855,224.5260551426649,10
110.0,2092.571439523614,246.33842804400342,10
120.0,2028.9955996114427,268.24064619298355,10
130.0,1971.0115588503522,275.6152681852011,10
140.0,1919.1180023782206,268.2391651716113,10
150.0,1867.224445906089,262.4982642786754,10
160.0,1815.3308894339575,258.501534055145,10
170.0,1763.4373329618259,256.3305733044752,10
180.0,1711.5437764896942,256.0318297683518,10
190.0,1663.1811358494701,252.50746486670812,10
200.0,1618.8847101966705,245.3238124080924,10
210.0,1574.5882845438705,240.65220427367166,10
220.0,1537.8848570016257,230.8135291851819,10
230.0,1512.5738584033945,213.92128090361572,10
240.0,1494.6848841664312,192.4109488986248,10
250.0,1476.7959099294683,171.34751219935308,10
260.0,1458.9069356925054,150.91820455451477,10
270.0,1441.0179614555423,131.41908858009154,10
280.0,1423.128987218579,113.3313154811953,10
290.0,1409.39510067111,95.57764333558427,10
300.0,1396.29222471143,79.26048543057468,10
310.0,1383.1893487517495,65.78970104206614,10
320.0,1373.134577878509,53.58974063078928,10
330.0,1364.9023418878928,42.819596609636754,10
340.0,1358.4334184179465,35.197443745532674,10
350.0,1356.2272755122763,31.23862409508559,10
360.0,1355.0471882577135,29.582534610389775,10
370.0,1353.8671010031503,28.324074409649942,10
380.0,1353.1189531443863,27.757509820075168,10
390.0,1353.1189531443863,27.757509820075168,10
400.0,1352.9124563118978,27.313825856000317,10
410.0,1352.6976129725094,26.861280940854538,10
420.0,1352.4827696331217,26.418457522813604,10
430.0,1352.2679262937338,25.985852597047604,10
440.0,1352.063377802444,25.58394709619626,10
450.0,1352.063377802444,25.58394709619626,10
460.0,1352.063377802444,25.58394709619626,10
470.0,1352.063377802444,25.58394709619626,10
480.0,1352.063377802444,25.58394709619626,10
490.0,1352.063377802444,25.58394709619626,10
500.0,1352.063377802444,25.58394709619626,10
510.0,1352.063377802444,25.58394709619626,10
520.0,1351.7413608786974,25.081629406387858,10
530.0,1351.2104630855924,24.32400827701541,10
540.0,1351.2104630855924,24.32400827701541,10
550.0,1351.2104630855924,24.32400827701541,10
560.0,1351.2104630855924,24.32400827701541,10
570.0,1351.2104630855924,24.32400827701541,10
580.0,1351.2104630855924,24.32400827701541,10
590.0,1351.2104630855924,24.32400827701541,10
600.0,1351.2104630855924,24.32400827701541,10
610.0,1351.2104630855924,24.32400827701541,10
620.0,1351.2104630855924,24.32400827701541,10
630.0,1351.2104630855924,24.32400827701541,10
640.0,1351.2104630855924,24.32400827701541,10
650.0,1351.2104630855924,24.32400827701541,10
660.0,1351.2104630855924,24.32400827701541,10
670.0,1351.2104630855924,24.32400827701541,10
680.0,1351.2104630855924,24.32400827701541,10
690.0,1351.2104630855924,24.32400827701541,10
700.0,1351.2104630855924,24.32400827701541,10
710.0,1351.2104630855924,24.32400827701541,10
720.0,1351.2104630855924,24.32400827701541,10
730.0,1351.2104630855924,24.32400827701541,10
