individual_id,T,alpha,eta,fitness
0,95,0.010526315789473684,0.010526315789473684,2319.967499463438
1,97,0.010309278350515464,0.010309278350515464,2350.509626278927
2,99,0.010101010101010102,0.010101010101010102,2400.8687169719833
3,115,0.008695652173913044,0.008695652173913044,2620.6517503158734
4,115,0.008695652173913044,0.008695652173913044,2620.6517503158734
5,131,0.007633587786259542,0.007633587786259542,2951.409148438003
6,99,0.010101010101010102,0.010101010101010102,2400.8687169719833
7,132,0.007575757575757576,0.007575757575757576,3021.099067944492
8,65,0.015384615384615385,0.015384615384615385,1945.5000505227
9,67,0.014925373134328358,0.014925373134328358,2024.5422124683914
10,127,0.007874015748031496,0.007874015748031496,2983.9823707665355
11,111,0.009009009009009009,0.009009009009009009,2652.278330000008
12,115,0.008695652173913044,0.008695652173913044,2620.6517503158734
13,115,0.008695652173913044,0.008695652173913044,2620.6517503158734
14,97,0.010309278350515464,0.010309278350515464,2350.509626278927
15,128,0.0078125,0.0078125,3075.50584694594
16,69,0.014492753623188406,0.014492753623188406,2037.3005475935884
17,115,0.008695652173913044,0.008695652173913044,2620.6517503158734
18,115,0.008695652173913044,0.008695652173913044,2620.6517503158734
19,131,0.007633587786259542,0.007633587786259542,2951.409148438003
