iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2647.034019970684,72240811348174.58,220266946142233.2,2647.034019970684,894444404381541.1,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1879.9626716173454,45158382578483.03,177611615346706.47,1879.9626716173454,894444404381541.1,2,0.5,0.5,0.0,0.001,337.46811380000145,1613.4783788999994,0,28.978522473308963,131511432005.81726,70832469942.73857,97649.83339839056,954286.1391667918,497542420793.51196,0.06608051218832485,0.25
1,1704.5625342185272,32842460057583.215,152797080045992.25,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.011242300739098068,0.001,30.944146699999692,1644.4291448000004,0,9.329979794115822,215.0384046871078,3577.599073353292,1124.2300739098066,16987.036393515744,59.933466521154905,0.0035879520597281904,0.0010000023319015447
2,1704.5625342185272,25804790045634.746,136108911940605.84,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0009069808754075398,0.002684452348556857,42.066187500000524,1686.5009622999987,1,0.0,1130.8785007085162,59889.795082856435,1033.5319863690527,31373.727032893585,650.0951500503463,0.0017395584332594088,0.0009999999871576925
3,1704.5625342185272,21251003567315.734,123907943958137.78,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.023657985298554035,0.001,53.79660120000153,1740.3030638,2,0.0,645.1537553507069,5212.585050091228,847.5100865685799,53898.92615064466,274.6762172070507,0.006305185542740077,0.0026844514110973172
4,1704.5625342185272,18063353032504.27,114489219782875.38,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0,0.001,71.13296000000082,1811.4415544999993,3,0.0,485.5423443784989,2204.478104821666,8518.880348966768,148349.90433598618,110.7865454709025,0.004382683314755015,0.0010000020472862253
5,1704.5625342185272,15707263506764.662,106934926670653.86,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.00973192023542915,0.001,32.33216199999879,1843.7792991999995,4,0.0,268.3149194028357,28759.060769168802,973.1920235429149,11848.07609179466,293.7822976774297,0.000913312073310523,0.001000000059179458
6,1704.5625342185272,13894886948503.21,100701684047347.08,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.008012432983440884,0.001140394005573121,35.72248589999981,1879.5071637,5,0.0,2415.2008608929023,18701.48433626214,171.94872519882648,6155.004370088581,571.5218527400643,0.0042259116589704725,0.001000000046780363
7,1704.5625342185272,12457484850574.316,95444666123271.81,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0,0.0019244996713881288,17.102475700001378,1896.6152746999996,6,0.0,448.91177448950714,57152.44436200603,1295.2923714621184,17863.332507986077,660.5194055281038,0.0007750511073054223,0.0011403939904685847
8,1704.5625342185272,11289595646008.139,90933142395621.61,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.003095654935262745,0.002004268256817578,26.707911100000274,1923.3286924999993,7,0.0,62.33454464234532,5693.887436518457,160.8550513822572,1033.8832544646393,111.27181393020385,0.0010781060039588175,0.001924501190167279
9,1704.5625342185272,10321916019362.92,87006133630171.02,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0,0.001,20.4023746999992,1943.7367405999994,8,0.0,794.6363244462232,11052.607651477276,919.021179241703,34144.26606604057,335.19040060140196,0.004751521397679258,0.002004267986315302
10,1704.5625342185272,9507027912718.043,83547456945062.19,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0016709601698758074,0.001,10.131090499999118,1953.8749447999999,9,0.0,1175.3743323377876,150.84277126683156,167.09601698758073,862.6633757017713,262.8273333645112,0.004472039940621239,0.0010000126119311629
11,1704.5625342185272,8811391724114.746,80470879113399.97,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0,0.0012599561245814166,15.960230799999408,1969.8401087000002,10,0.0,112.44126557958023,29066.179862696357,386.8501164347307,10315.578458937347,291.7472183480719,0.0003854064700681293,0.0009999999410374083
12,1704.5625342185272,8210615015782.622,77710871275301.2,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0,0.001,27.342595699999947,1997.1883743999988,11,0.0,2833.578010099849,76257.80009721684,10954.428152439526,412032.85884005664,1195.403228001955,0.002986593882837351,0.001259956131492274
13,1704.5625342185272,7686533206381.418,75216627876311.67,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0,0.001,0.0005258000001049368,1997.1945137999992,12,0.0,902.6658693330046,53232.56078443441,253.13539840120643,12570.165147444159,569.3076881209507,0.0015855501131496676,0.0010000000164986373
14,1704.5625342185272,7225341214109.175,72948069967937.2,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.004026477263681646,0.001,8.228409800000009,2005.429587999999,13,0.0,378.66413919158276,22297.679450681695,402.64772636816457,14119.89844261914,238.51215712890937,0.0015876093853406765,0.0010000000940158101
15,1704.5625342185272,6816359636055.661,70873099079349.97,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.01259315917521717,0.001,26.868885199999568,2032.3045583000003,14,0.0,3076.4511467586017,26090.40330637239,856.6681911535524,62221.18823176121,735.733123941937,0.004181477014700205,0.0010000000260478635
16,1704.5625342185272,6451197512795.049,68965664104608.1,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.016694928216017674,0.001,21.29284870000083,2053.6033556,15,0.0,1590.7463331849856,3798.0149921848933,410.17690408005024,3364.392073794417,357.7253860898164,0.004446836581905647,0.0009999996319854732
17,1704.5625342185272,6123170520716.708,67204371272406.484,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.0,0.001,49.89186349999909,2103.5008941999986,16,0.0,4414.930343791642,142979.60152563042,13129.928796707807,463622.1942267924,1737.5001836188062,0.0025409668357967976,0.0010000000020126978
18,1704.5625342185272,5826888076254.746,65571465649083.016,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.01239441336047846,0.0011184379747980926,9.22672430000057,2112.7331278,17,0.0,916.8548678302003,29379.447714377453,1239.4413360478459,5294.294060551326,358.25515704006955,0.0025592230838482003,0.001000000047504582
19,1704.5625342185272,5557954780513.562,64052072253527.65,1704.5625342185272,894444404381541.1,13,0.07692307692307693,0.07692307692307693,0.01090569487979393,0.001,12.497403000001214,2125.2360776999994,18,0.0,2065.8359273416777,12880.924605193211,133.10693254610587,9869.04226133859,509.3265782536697,0.004536400512845521,0.0011184380600375696
