iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,9953.489646362123,314065.34703029436,578349.0866601221,9953.489646362123,1470555.0265043355,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,8489.233315658721,9775.51439665311,1397.6288994123563,8489.233315658721,12306.804898137365,110,0.00909090909090909,0.00909090909090909,104.82914729998447,104.83014400000684,0,14.71098461672253
1,8168.887908682417,8401.140199961332,125.09840143518346,8168.887908682417,8489.233315658721,107,0.009345794392523364,0.009345794392523364,57.352370199980214,162.1852355999872,0,3.773549330837854
2,7649.872860936177,8124.493669020024,264.7246102707566,7649.872860936177,8369.113144148083,102,0.00980392156862745,0.00980392156862745,36.73693530005403,198.92387430008966,0,6.353558202146436
3,7203.2244662855755,7706.871779135692,301.94655545914765,7203.2244662855755,8065.481287185363,100,0.01,0.01,26.90094359999057,225.82644970004912,0,5.838638141705553
4,6774.935028740257,6998.323224940061,192.42696266989645,6774.935028740257,7203.2244662855755,97,0.010309278350515464,0.010309278350515464,8.515342400060035,234.34342650009785,0,5.945801627450479
5,6134.092764691459,6579.8916724350765,257.7888946930364,6134.092764691459,6774.935028740257,95,0.010526315789473684,0.010526315789473684,8.316033600014634,242.66121070005465,0,9.459017117215916
6,6134.092764691459,6579.8916724350765,257.7888946930364,6134.092764691459,6774.935028740257,95,0.010526315789473684,0.010526315789473684,0.00020300003234297037,242.66309140005615,1,0.0
7,6092.189560420496,6248.299222465944,157.72460994953423,6092.189560420496,6440.560511263155,90,0.011111111111111112,0.011111111111111112,8.447141199954785,251.11167290003505,0,0.6831198333380751
8,5346.253516315085,5759.84717655679,343.34514164639023,5346.253516315085,6092.189560420496,86,0.011627906976744186,0.011627906976744186,8.146846999996342,259.26027389999945,0,12.244137131772446
9,5346.253516315085,5521.778155106314,227.69754784766178,5346.253516315085,5922.349729312788,86,0.011627906976744186,0.011627906976744186,23.618129799957387,282.88038240000606,1,0.0
10,5203.836434146667,5303.491997135361,61.94397314754263,5203.836434146667,5362.984820659974,80,0.0125,0.0125,38.61758700001519,321.4995907000266,0,2.663866981500338
11,5000.433449156588,5230.981722834684,127.43756675548339,5000.433449156588,5346.253516315085,78,0.01282051282051282,0.01282051282051282,7.451054799952544,328.95249900000636,0,3.908712111998449
12,4601.692819098276,4924.482658691365,202.74793507374883,4601.692819098276,5203.836434146667,73,0.0136986301369863,0.0136986301369863,14.667011499986984,343.6211408000672,0,7.974121325933581
13,4357.488791870373,4528.582895309946,90.13090737539514,4357.488791870373,4601.692819098276,71,0.014084507042253521,0.014084507042253521,22.315083399997093,365.93797780002933,0,5.306830265036175
14,4325.8638742846015,4395.824759308902,61.34530243989297,4325.8638742846015,4479.907331268817,66,0.015151515151515152,0.015151515151515152,14.365548599977046,380.30531740002334,0,0.7257601590340902
15,4042.358510182884,4281.812768498566,120.55958086705411,4042.358510182884,4357.488791870373,67,0.014925373134328358,0.014925373134328358,0.0004018000327050686,380.3074015000602,0,6.5537282804259025
16,3858.793064837381,3971.288557289384,91.95286766975592,3858.793064837381,4054.139636406389,64,0.015625,0.015625,14.90136169991456,395.21035579999443,0,4.5410481253232104
17,3611.349899694218,3733.7350184772004,104.3213765916366,3611.349899694218,3858.793064837381,57,0.017543859649122806,0.017543859649122806,7.155798300052993,402.36802619998343,0,6.41244972159684
18,3594.309565932297,3631.349685667551,32.06091201192792,3594.309565932297,3669.8695315085115,54,0.018518518518518517,0.018518518518518517,6.718822000082582,409.0884860000806,0,0.47185496380075953
19,3179.1275714041453,3346.636763620246,136.0831877414206,3179.1275714041453,3594.309565932297,51,0.0196078431372549,0.0196078431372549,26.703237100038677,435.79341600008775,0,11.551091716287974
