iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2735.4952793623074,1.5381419664478622e+19,4.904043724118721e+19,2735.4952793623074,2.0742788301208715e+20,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,2735.4952793623074,3071549465852.443,13388456424651.842,2735.4952793623074,61430478029836.4,115,0.008695652173913044,0.008695652173913044,343.0237161000259,1354.724221899989,1,0.0
1,2328.5068003497595,7728.832959180101,13318.457207239187,2328.5068003497595,63675.92161123508,99,0.010101010101010102,0.010101010101010102,128.39737299992703,1483.1247863000026,0,14.878054518427982
2,2281.2429225413725,3172.845255711517,527.5069236084614,2281.2429225413725,4336.732947230757,95,0.010526315789473684,0.010526315789473684,36.98478280007839,1520.1114825000986,0,2.029793419597811
3,1869.8720229018622,2583.620917862649,420.4132212662673,1869.8720229018622,3268.225378713035,67,0.014925373134328358,0.014925373134328358,68.93830159993377,1589.0515726000303,0,18.032752916170402
4,1869.8720229018622,2129.2641665896645,287.867938766737,1869.8720229018622,3072.505228381774,67,0.014925373134328358,0.014925373134328358,36.71724240004551,1625.770660600043,1,0.0
5,1863.5417389205031,1912.831523769748,64.52708028844907,1863.5417389205031,2067.535701203917,66,0.015151515151515152,0.015151515151515152,25.14711639995221,1650.919847400044,0,0.33854102868147745
6,1863.5417389205031,1884.0776169796616,23.346873466585347,1863.5417389205031,1938.5950592415159,66,0.015151515151515152,0.015151515151515152,19.830294100102037,1670.7523969000904,1,0.0
7,1848.9888961631455,1868.8788172081374,5.846587695203842,1848.9888961631455,1883.551603728793,65,0.015384615384615385,0.015384615384615385,9.300649099983275,1680.0552918000612,0,0.7809238963323524
8,1848.9888961631455,1864.3079769543274,9.736689033152754,1848.9888961631455,1891.4416058645256,65,0.015384615384615385,0.015384615384615385,8.30395710002631,1688.3614314000588,1,0.0
9,1825.4088265348732,1853.631029784675,9.537592597281828,1825.4088265348732,1863.5417389205031,63,0.015873015873015872,0.015873015873015872,8.659404000034556,1697.023232900072,0,1.2752953615461642
10,1679.7536847740405,1886.8775674311735,175.94109729805865,1679.7536847740405,2281.2429225413725,33,0.030303030303030304,0.030303030303030304,6.046188400010578,1703.0716740000062,0,7.97931617528804
11,1652.8395356589645,1783.4465795507317,81.79439639332564,1652.8395356589645,1864.8660158128794,30,0.03333333333333333,0.03333333333333333,20.03234589996282,1723.1065381000517,0,1.6022676038181467
12,1389.077655845198,1694.1560444951433,126.40911833914467,1389.077655845198,1864.8660158128794,2,0.5,0.5,20.92047739995178,1744.0292460999917,0,15.958105679545485
13,1389.077655845198,1540.515746158817,156.3306757445788,1389.077655845198,1816.2352406446644,2,0.5,0.5,21.203826699987985,1765.2355566000333,1,0.0
14,1389.077655845198,1444.2428135013083,104.09040246637693,1389.077655845198,1688.1010881538361,2,0.5,0.5,4.180566799943335,1769.4184063000139,2,0.0
15,1389.077655845198,1400.1773867651884,33.299192759971014,1389.077655845198,1500.0749650451014,2,0.5,0.5,4.173378200037405,1773.5942136000376,3,0.0
16,1380.5485086766848,1388.2247411283467,2.558744150553957,1380.5485086766848,1389.077655845198,3,0.3333333333333333,0.3333333333333333,6.049049900029786,1779.6455045000184,0,0.614015143978653
17,1380.5485086766848,1394.7021734911348,27.301002544291165,1380.5485086766848,1509.8248601907803,3,0.3333333333333333,0.3333333333333333,5.547090899897739,1785.1949146999978,1,0.0
18,1380.5485086766848,1390.7894050793623,25.413104988966943,1380.5485086766848,1500.0749650451014,3,0.3333333333333333,0.3333333333333333,0.000542100053280592,1785.197781200055,2,0.0
19,1380.5485086766848,1388.9817577570125,27.005599335691322,1380.5485086766848,1500.0749650451014,3,0.3333333333333333,0.3333333333333333,5.414924299926497,1790.6148048000177,3,0.0
