iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,9673.177081141059,260613.5330655727,471148.15147477255,9673.177081141059,1202619.4296538727,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,9673.177081141059,14054.727421826577,3431.9636937664764,9673.177081141059,18574.87928772755,115,0.008695652173913044,0.008695652173913044,128.21432050003204,128.21526299999095,1,0.0
1,8904.944880466834,9593.37643755226,490.6787963482523,8904.944880466834,10428.123965939254,111,0.009009009009009009,0.009009009009009009,59.00568259996362,187.22365719999652,0,7.941880875643018
2,8840.057979052996,9071.25062125929,240.40734099778751,8840.057979052996,9456.292555112257,112,0.008928571428571428,0.008928571428571428,9.455053700017743,196.68020760000218,0,0.7286614604001512
3,8146.174117669894,8701.281206776375,277.5535445532405,8146.174117669894,8840.057979052996,107,0.009345794392523364,0.009345794392523364,28.279177299933508,224.96092749992386,0,7.849313466351661
4,8146.174117669894,8550.582949698979,224.3860760869183,8146.174117669894,8840.057979052996,107,0.009345794392523364,0.009345794392523364,8.972064300091006,233.9348584000254,1,0.0
5,7550.107371941414,8084.83545921348,465.57086437575697,7550.107371941414,8588.894217257337,102,0.00980392156862745,0.00980392156862745,0.0003135999431833625,233.93712579994462,0,7.317137310330127
6,7232.773999149103,7455.192412109094,126.79202471333765,7232.773999149103,7550.107371941414,98,0.01020408163265306,0.01020408163265306,35.32718190003652,269.2657897999743,0,4.203031257166261
7,6264.684906412952,6784.078026700753,396.72867596354797,6264.684906412952,7232.773999149103,94,0.010638297872340425,0.010638297872340425,0.00024010008201003075,269.26771949999966,0,13.384755183143302
8,5680.537499217884,6144.120917772321,253.19431388045894,5680.537499217884,6416.303064502858,90,0.011111111111111112,0.011111111111111112,15.834529899992049,285.1039416999556,0,9.324449927195786
9,5590.553172643227,5978.970939400395,288.6237528597425,5590.553172643227,6264.684906412952,86,0.011627906976744186,0.011627906976744186,7.60197189997416,292.70777239999734,0,1.584081199834454
10,5203.563325215359,5536.345225035887,169.6113410120987,5203.563325215359,5680.537499217884,85,0.011764705882352941,0.011764705882352941,23.03299789992161,315.74233279994223,0,6.922210297928322
11,4737.094701989157,4917.241063246848,154.14284463108498,4737.094701989157,5079.418675917104,80,0.0125,0.0125,37.34201649995521,353.0862797999289,0,8.964407542919568
12,4482.647099728536,4691.987714441648,105.26758555029905,4482.647099728536,4766.007366512234,78,0.01282051282051282,0.01282051282051282,21.565968199982308,374.6541271000169,0,5.371385168925926
13,4482.647099728536,4585.683207690006,95.55335361756185,4482.647099728536,4737.094701989157,78,0.01282051282051282,0.01282051282051282,14.338113200035878,388.994270300027,1,0.0
14,4235.391238833987,4327.321352607274,106.58786889282844,4235.391238833987,4482.647099728536,69,0.014492753623188406,0.014492753623188406,13.346205999958329,402.34250999998767,0,5.515844887935138
15,3849.7262388955314,4110.167389260653,160.09414418674208,3849.7262388955314,4235.391238833987,65,0.015384615384615385,0.015384615384615385,13.503364900010638,415.847627799958,0,9.105770357229853
16,3849.7262388955314,3975.156849900449,65.22961453213217,3849.7262388955314,4041.247037889395,65,0.015384615384615385,0.015384615384615385,7.019595499965362,422.86883259995375,1,0.0
17,3561.058174999698,3720.9976322987686,114.3253906795161,3561.058174999698,3849.7262388955314,60,0.016666666666666666,0.016666666666666666,12.553930000052787,435.42479670001194,0,7.498404976938068
18,3561.058174999698,3605.530406740435,57.80523431139927,3561.058174999698,3702.8482308168873,60,0.016666666666666666,0.016666666666666666,12.223034500028007,447.64954939996824,1,0.0
19,3561.058174999698,3561.0581749996986,4.547473508864641e-13,3561.058174999698,3561.058174999698,60,0.016666666666666666,0.016666666666666666,6.098072899971157,453.7494102999335,2,0.0
