T,fitness
733,40906272390.364044
811,1126259950474.2327
133,2957.6703576251334
355,114762.41037109286
777,253348130291.34586
115,2584.7718127072626
452,1407648.6351009433
940,502725832930644.8
879,28091326699207.27
345,88828.77646735068
576,79088723.62415154
153,3572.614403155256
950,870509603566351.8
602,199765097.75618592
162,3898.221000088471
238,10347.237599427754
422,631395.7638966169
511,9527884.887732305
660,1955839814.5384998
285,25049.370810402717
363,135450.00191555248
46,1825.1786476123566
438,963801.0470844794
875,22502479663206.51
2,1871.2338458807023
115,2584.7718127072626
168,4179.262908215027
225,8380.139916711882
199,5967.055792734027
160,3955.392867343282
192,5486.564065712443
175,4692.414823662924
2,1871.2338458807023
2,1871.2338458807023
10,1698.410610797031
2,1871.2338458807023
2,1871.2338458807023
2,1871.2338458807023
2,1871.2338458807023
2,1871.2338458807023
12,1773.5624405095855
2,1871.2338458807023
2,1871.2338458807023
2,1871.2338458807023
50,1865.7962774282869
2,1871.2338458807023
6,1743.0051109218566
2,1871.2338458807023
2,1871.2338458807023
4,1726.2981436240152
10,1698.410610797031
2,1871.2338458807023
19,1791.5151537603053
2,1871.2338458807023
2,1871.2338458807023
7,1691.0455910032583
2,1871.2338458807023
65,1903.2631612069163
6,1743.0051109218566
2,1871.2338458807023
33,1756.2723976152372
7,1691.0455910032583
2,1871.2338458807023
18,1728.188647590052
2,1871.2338458807023
2,1871.2338458807023
17,1727.0084127534194
11,1709.2036209588484
134,3063.7120232112
43,1829.3187023266175
2,1871.2338458807023
2,1871.2338458807023
2,1871.2338458807023
15,1789.2171028547737
11,1709.2036209588484
20,1755.7891731347343
68,1943.3401187166085
45,1814.297293214014
2,1871.2338458807023
34,1770.6989299832417
36,1835.209981543344
2,1871.2338458807023
2,1871.2338458807023
67,1927.320256172179
112,2491.8994694093303
2,1871.2338458807023
46,1825.1786476123566
2,1871.2338458807023
7,1691.0455910032583
27,1783.3629961881677
48,1821.7327343859201
17,1727.0084127534194
2,1871.2338458807023
2,1871.2338458807023
2,1871.2338458807023
2,1871.2338458807023
28,1729.1344226609165
