iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,mu,Sigma,step_time,cum_time,no_improvement_count,relative_change_pct,g_prime_norm,G_prime_norm,g_norm,G_norm,lambda,delta_mu_norm,delta_Sigma_norm
-1,2584.7718127072626,70137476203096.3,213649874630659.1,2584.7718127072626,870509603566351.8,115,0.008695652173913044,0.008695652173913044,0.11322645290581163,0.25,0.0,0.0,0,0.0,,,,,,,
0,1825.1786476123566,44539125151978.93,172149787079631.78,1825.1786476123566,870509603566351.8,46,0.021739130434782608,0.021739130434782608,0.0,0.001,377.6847254000004,1481.1953004000006,0,29.387242671116727,13708779073717.898,11877885132196.375,48691.89058185385,538555.8163048394,56841084263063.7,0.06029432430543067,0.25
1,1698.410610797031,32392091020125.227,148143830516069.3,1698.410610797031,870509603566351.8,10,0.1,0.1,0.0019411749998166888,0.001,12.993244000001141,1494.1979081999998,0,6.945513907976059,264.46940383574986,16280.362138737826,194.11749998166886,8812.073890723672,173.21159715255624,0.0015268573708003491,0.0010000001773086023
2,1691.0455910032583,25450928659058.098,131986407880403.4,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.004763054211969388,0.001,35.55731930000002,1529.7605499000001,0,0.43364188535753767,1131.4053119542577,29261.59813573343,282.1879212152699,62158.92465893322,386.81862879341963,0.0029248987192114664,0.0009999999558260495
3,1691.0455910032583,20959588307777.47,120168041428364.11,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.013220867677230068,0.025996239947587544,40.88335069999994,1570.6498895999994,1,0.0,2477.6600843287865,8292.050416061142,845.7813465260678,48076.14493181207,560.1953713525337,0.004422849975183665,0.001000000107639342
4,1691.0455910032583,17815650061900.35,111041954941447.16,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.0,0.011370059986065252,72.74057170000015,1643.3958999000006,2,0.0,1150.9618351945753,3318.943198769147,923.4791826354755,2474.1598442484046,1570.4468465903337,0.019052335392952313,0.025996237453772397
5,1691.0455910032583,15491869619289.3,103720843640829.67,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.0,0.001,54.8803672999984,1698.2816512999998,3,0.0,1242.6790691194856,318.0615196996948,916.3885019427455,14881.193679441056,937.667355473511,0.015068601329338637,0.01137007904846771
6,1691.0455910032583,13704346201890.365,97679071485218.8,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.015226159286556495,0.001,14.925713500000711,1713.2128661999996,4,0.0,730.2223810687686,4921.306645353988,1522.6159286556494,10431.541713076062,170.53864316866878,0.004281858747426143,0.0010000005957551065
7,1691.0455910032583,12286655215675.076,92582929813306.23,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.015038709469556532,0.0011586265584275603,52.28799320000144,1765.5062717,5,0.0,3314.114208384868,35921.79643654635,18.74498169999638,6844.956691856328,823.5354800561317,0.004024251885442431,0.0010000000169018105
8,1691.0455910032583,11134781289374.547,88209054868841.78,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.0,0.0015691242452605864,42.17521259999921,1807.6876045999998,6,0.0,1115.2950705799465,681.2235469726119,1492.2068743638838,11289.262673315174,268.5567319180167,0.004811685337322422,0.0011586233918672178
9,1691.0455910032583,10180371464727.723,84401568058611.5,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.009238851370947307,0.001,9.130213200000071,1816.8232408999993,7,0.0,318.64277562521784,8313.620946259323,588.7903012685271,30912.15390597901,158.06149703992477,0.0031632631231673903,0.0015691248423122031
10,1691.0455910032583,9376657928180.676,81047945160264.84,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.0,0.001,18.397734999998647,1835.2285642999996,8,0.0,1232.045773634302,62627.14801736785,2346.979239738108,51835.85973477925,684.1882527965761,0.0018007409051242632,0.000999999988330971
11,1691.0455910032583,8690561006740.663,78064654725182.83,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.0,0.0018574861213433477,25.816885700000057,1861.0510672,9,0.0,3156.233871905273,117667.16037093401,751.6901994204572,23081.39847813046,1372.0975390223339,0.0023002984715876644,0.0010000000030969609
12,1691.0455910032583,8098022756408.175,75388212258908.12,1691.0455910032583,870509603566351.8,7,0.14285714285714285,0.14285714285714285,0.0,0.001,23.38233770000079,1884.4391354,10,0.0,10.520352954255486,6708.086171930386,1691.2945151111353,62661.565135393445,124.64301096693009,0.0001567790239581097,0.0018574872321278667
