individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,38183843515.53627
1,811,0.0012330456226880395,0.0012330456226880395,1087924884736.8348
2,33,0.030303030303030304,0.030303030303030304,1866.292604238102
3,355,0.0028169014084507044,0.0028169014084507044,109849.00739464561
4,777,0.001287001287001287,0.001287001287001287,244795452015.1554
5,115,0.008695652173913044,0.008695652173913044,2598.1574514567938
6,452,0.0022123893805309734,0.0022123893805309734,1379691.85871947
7,940,0.0010638297872340426,0.0010638297872340426,512657471707704.3
8,879,0.0011376564277588168,0.0011376564277588168,25384862725627.613
9,345,0.002898550724637681,0.002898550724637681,89119.58862306207
10,576,0.001736111111111111,0.001736111111111111,81774984.06987388
11,53,0.018867924528301886,0.018867924528301886,1846.6324999013875
12,950,0.0010526315789473684,0.0010526315789473684,854727019007133.1
13,602,0.0016611295681063123,0.0016611295681063123,204378238.11944312
14,162,0.006172839506172839,0.006172839506172839,3933.5356551013715
15,238,0.004201680672268907,0.004201680672268907,11291.762260553824
16,422,0.002369668246445498,0.002369668246445498,607876.0238987219
17,511,0.0019569471624266144,0.0019569471624266144,8635881.490284257
18,660,0.0015151515151515152,0.0015151515151515152,1832908276.4582832
19,285,0.0035087719298245615,0.0035087719298245615,25166.764392597393
