iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,1731.6678424923152,4279.870637640821,3518.990476001947,1731.6678424923152,11157.36193168315,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0,0.0
0,1713.800921025981,1774.1274729828438,63.56913048078938,1713.800921025981,1890.7048032098878,34,0.029411764705882353,0.029411764705882353,41.29130241701205,41.2915457499912,0,1.0317753224901975
1,1713.800921025981,1723.5564443676208,8.157727886233172,1713.800921025981,1731.6678424923152,34,0.029411764705882353,0.029411764705882353,13.055882125001517,54.348518458995386,1,0.0
2,1699.675801135174,1710.9758970478197,5.650047956322851,1699.675801135174,1713.800921025981,24,0.041666666666666664,0.041666666666666664,3.4742625829967437,57.82356812499347,2,0.8241984070326563
3,1699.675801135174,1710.9758970478197,5.650047956322851,1699.675801135174,1713.800921025981,24,0.041666666666666664,0.041666666666666664,4.2382739589957055,62.06257966699195,3,0.0
4,1681.750530019261,1700.8046402257019,12.131707364167026,1681.750530019261,1713.800921025981,20,0.05,0.05,11.242353458001162,73.30571208399488,0,1.0546288359192393
5,1681.750530019261,1691.8379047937124,6.318938823204106,1681.750530019261,1699.675801135174,20,0.05,0.05,13.754480542003876,87.06090458399558,1,0.0
6,1681.750530019261,1684.1595727995173,2.95046279008181,1681.750530019261,1687.7731369699018,20,0.05,0.05,6.88752150000073,93.9492853339907,2,0.0
7,1681.750530019261,1682.9550514093892,2.4090427802562773,1681.750530019261,1687.7731369699018,20,0.05,0.05,10.216091666996363,104.16612987499684,3,0.0
8,1681.750530019261,1682.9550514093892,2.4090427802562773,1681.750530019261,1687.7731369699018,20,0.05,0.05,3.3670041669975035,107.53394154198759,4,0.0
9,1681.750530019261,1682.9550514093892,2.4090427802562773,1681.750530019261,1687.7731369699018,20,0.05,0.05,3.4293594580085482,110.96413475000008,5,0.0
