individual_id,T,alpha,eta,fitness
0,733,0.001364256480218281,0.001364256480218281,75434343310352.12
1,811,0.0012330456226880395,0.0012330456226880395,1.1279273205301552e+16
2,133,0.007518796992481203,0.007518796992481203,3492.622077471859
3,355,0.0028169014084507044,0.0028169014084507044,646793.7230021816
4,777,0.001287001287001287,0.001287001287001287,1248138672115316.0
5,115,0.008695652173913044,0.008695652173913044,2795.1325669515186
6,452,0.0022123893805309734,0.0022123893805309734,28800859.81461049
7,940,0.0010638297872340426,0.0010638297872340426,9.834510407246529e+19
8,879,0.0011376564277588168,0.0011376564277588168,1.2351226082659735e+18
9,345,0.002898550724637681,0.002898550724637681,433241.86674134084
10,576,0.001736111111111111,0.001736111111111111,9664210363.934769
11,153,0.006535947712418301,0.006535947712418301,4510.203521732718
12,950,0.0010526315789473684,0.0010526315789473684,2.0386825390826242e+20
13,602,0.0016611295681063123,0.0016611295681063123,40472543251.46063
14,162,0.006172839506172839,0.006172839506172839,5057.629738766175
15,238,0.004201680672268907,0.004201680672268907,20953.906640738063
16,422,0.002369668246445498,0.002369668246445498,8113363.111890452
17,511,0.0019569471624266144,0.0019569471624266144,375540021.0289153
18,660,0.0015151515151515152,0.0015151515151515152,1157229155068.1787
19,285,0.0035087719298245615,0.0035087719298245615,70980.5019130643
