iter,best_perplexity,pop_mean,pop_std,pop_min,pop_max,T_best,alpha_best,eta_best,step_time,cum_time,no_improvement_count,relative_change_pct
-1,2647.034019970684,4915.549261910075,3287.2915220900272,2647.034019970684,11431.010780925271,115,0.008695652173913044,0.008695652173913044,0.0,0.0,0,0.0
0,2505.733668181026,2661.9060460966325,141.63097241321117,2505.733668181026,2926.4815283660355,111,0.009009009009009009,0.009009009009009009,135.3105043999385,135.3115092999069,0,5.338063308730072
1,2486.3049132687024,2531.987028417535,41.05782659712354,2486.3049132687024,2589.5333221185547,109,0.009174311926605505,0.009174311926605505,61.92402709997259,197.23758209997322,0,0.7753719064016698
2,2486.3049132687024,2491.7210440918698,6.809415087768483,2486.3049132687024,2502.277535640226,109,0.009174311926605505,0.009174311926605505,47.80102480005007,245.04033029999118,1,0.0
3,2339.643650745592,2443.7657061138543,58.00378690462466,2339.643650745592,2486.3049132687024,101,0.009900990099009901,0.009900990099009901,0.0002870000898838043,245.04219710000325,0,5.898764135501685
4,2309.383343635225,2369.7527309146144,43.56222595946605,2309.383343635225,2419.0978642906643,98,0.01020408163265306,0.01020408163265306,23.2573516999837,268.3010266999481,0,1.2933724800665032
5,2261.2456152303107,2289.4871332700122,30.520167105168373,2261.2456152303107,2339.643650745592,95,0.010526315789473684,0.010526315789473684,21.5960660999408,289.8990839999169,0,2.08444078968459
6,2149.601730995719,2238.8908584763385,44.65226114376471,2149.601730995719,2262.490732249092,89,0.011235955056179775,0.011235955056179775,32.25314060004894,322.1539511999581,0,4.937273663799694
7,2149.601730995719,2188.4329085188365,35.32974826713808,2149.601730995719,2234.7988377983024,89,0.011235955056179775,0.011235955056179775,31.642064500018023,353.79784899996594,1,0.0
8,2125.7796153151066,2152.3106069816995,19.631903342131377,2125.7796153151066,2186.968226606233,85,0.011764705882352941,0.011764705882352941,19.98722330003511,373.78708489995915,0,1.1082106669861074
9,2117.188249488835,2127.2149785988645,7.901212556215736,2117.188249488835,2141.5477975601684,81,0.012345679012345678,0.012345679012345678,40.01421100005973,413.80295569996815,0,0.404151294159348
10,2049.6103672922363,2100.514520334925,26.63741588994199,2049.6103672922363,2125.7796153151066,79,0.012658227848101266,0.012658227848101266,19.29817930003628,433.10304179997183,0,3.1918693206857927
11,2045.3102436852723,2056.035480471299,9.838848326835453,2045.3102436852723,2069.88701774134,74,0.013513513513513514,0.013513513513513514,47.51869579998311,480.6234696999891,0,0.2098020031312073
12,1992.55597352236,2026.8057249596538,23.518179542371566,1992.55597352236,2049.6103672922363,72,0.013888888888888888,0.013888888888888888,27.8394739999203,508.4648547999095,0,2.579279614219247
13,1964.5243083254256,1985.2451918359923,14.697295907936605,1964.5243083254256,2004.4998142739703,67,0.014925373134328358,0.014925373134328358,0.0003010999644175172,508.46674399997573,0,1.4068194605033457
14,1918.2018062745221,1956.7729241573293,19.506883055477285,1918.2018062745221,1972.0898895358462,66,0.015151515151515152,0.015151515151515152,0.0004409999819472432,508.4688040999463,0,2.3579500571509406
15,1918.2018062745221,1933.0872468624798,14.642024107237027,1918.2018062745221,1957.6998268732416,66,0.015151515151515152,0.015151515151515152,0.00021600001491606236,508.47083719994407,1,0.0
16,1918.2018062745221,1921.6506104128664,4.223905180871441,1918.2018062745221,1926.8238166203832,66,0.015151515151515152,0.015151515151515152,0.00017289991956204176,508.472686199937,2,0.0
17,1849.9974820799744,1894.7474965513397,29.356086688442282,1849.9974820799744,1918.2018062745221,56,0.017857142857142856,0.017857142857142856,16.12238570000045,524.5967406999553,0,3.555638617972752
18,1849.9974820799744,1882.9493194079446,25.620334926588594,1849.9974820799744,1918.2018062745221,56,0.017857142857142856,0.017857142857142856,16.046874099993147,540.645206999965,1,0.0
19,1841.4059990314238,1860.126580746991,12.091724622717775,1841.4059990314238,1870.0474203852,54,0.018518518518518517,0.018518518518518517,32.04957620007917,572.6965682000155,0,0.4644051211837902
